listing_id,property_id,agent_id,list_price,list_date,expiry_date,listing_status,days_on_market,description
LST-4765,PRP-2114,AGT-0074,1367800.0,2024-04-02,2024-08-13,Active,,Beyond commercial growth leader author vote. Outside animal voice light.
LST-4766,PRP-3335,AGT-0271,1222100.0,2024-05-28,2024-08-20,Sold,87.0,Continue stand third smile.
LST-4767,PRP-2630,AGT-0018,180800.0,2023-12-27,2024-06-01,Withdrawn,282.0,Statement collection meeting use. Area both upon east draw reflect.
LST-4768,PRP-3575,AGT-0163,334700.0,2020-06-05,2020-11-01,Sold,208.0,Watch his then herself structure well.
LST-4769,PRP-1583,AGT-0274,1856400.0,2023-03-22,2023-07-04,Sold,230.0,Catch day physical last business.
LST-4770,PRP-2155,AGT-0072,1839400.0,2023-11-08,2024-01-18,Sold,140.0,Season state group represent memory among subject race.
LST-4771,PRP-0602,AGT-0066,2132800.0,2022-02-26,2022-08-12,Active,173.0,At watch inside big reveal something.
LST-4772,PRP-2507,AGT-0187,485100.0,2023-04-03,2023-07-14,Sold,186.0,Court health employee research determine list less. Yeah third Mrs line wide.
LST-4773,PRP-2210,AGT-0173,271800.0,2020-12-10,2021-02-15,Withdrawn,,Impact hear attention brother. Change few piece at oil plant Republican clearly.
LST-4774,PRP-0974,AGT-0040,1179500.0,2021-06-04,2021-08-29,Sold,303.0,Most young term four. Society individual page south popular partner worry.
LST-4775,PRP-2013,AGT-0069,1993800.0,2021-11-24,2022-05-17,Sold,78.0,Dream determine of.
LST-4776,PRP-0385,AGT-0025,2280200.0,2021-10-05,2022-02-14,Active,244.0,Material upon everything. Person yes agency want.
LST-4777,PRP-1978,AGT-0007,853800.0,2023-02-17,2023-07-15,Active,200.0,Technology often oil long visit drop.
LST-4778,PRP-1584,AGT-0147,124300.0,2023-07-06,2023-11-18,Sold,71.0,Learn red energy indicate Republican left number. Language without party television serve become me.
LST-4779,PRP-1963,AGT-0068,664800.0,2020-08-28,2020-10-20,Active,256.0,Writer officer alone laugh report.
LST-4780,PRP-2550,AGT-0124,1240800.0,2023-05-17,2023-07-08,Sold,65.0,Small difference drug age number.
LST-4781,PRP-3316,AGT-0032,1652500.0,2021-02-03,2021-07-17,Expired,289.0,Guess conference take information stay evidence. Morning mention alone between its present.
LST-4782,PRP-0097,AGT-0015,1800900.0,2021-11-21,2022-02-03,Sold,339.0,Some mention finish religious economic.
LST-4783,PRP-1729,AGT-0188,360000.0,2021-04-15,2021-08-19,Active,325.0,Company friend practice. Ground any work condition bank wrong about.
LST-4784,PRP-3520,AGT-0096,2120400.0,2021-05-13,2021-06-21,Pending,4.0,Skill environmental friend admit approach. Help smile our ask natural although season.
LST-4785,PRP-2966,AGT-0117,1273600.0,2020-04-25,2020-06-20,Expired,172.0,Significant various travel four learn special.
LST-4786,PRP-3868,AGT-0144,1229800.0,2021-05-02,2021-09-01,Active,201.0,A foot fine human special fish old meeting. Manager southern green whether.
LST-4787,PRP-0246,AGT-0011,1588200.0,2023-09-20,2023-12-28,Active,191.0,The energy during top hair indeed quickly. Off us mention everything get happen.
LST-4788,PRP-3915,AGT-0217,539000.0,2020-11-10,2021-02-25,Sold,161.0,Drug quickly suddenly stand.
LST-4789,PRP-3522,AGT-0286,1942300.0,2024-06-03,2024-11-24,Sold,,Structure direction social fire per eat possible if.
LST-4790,PRP-1742,AGT-0145,478800.0,2020-01-31,2020-06-20,Expired,256.0,Tonight compare century two. Decision community about relate hundred either level.
LST-4791,PRP-1186,AGT-0237,196300.0,2020-08-03,2020-12-14,Withdrawn,61.0,Woman gas national along perhaps why. Red really keep poor too address.
LST-4792,PRP-4539,AGT-0061,1088900.0,2022-01-04,2022-04-06,Sold,300.0,Several safe because day customer.
LST-4793,PRP-2997,AGT-0132,1047400.0,2021-11-27,2022-01-24,Sold,186.0,Good kind government thus score resource.
LST-4794,PRP-1517,AGT-0152,2418200.0,2024-04-12,2024-08-25,Sold,233.0,Myself dog low add TV.
LST-4795,PRP-4672,AGT-0212,2301500.0,2023-07-17,2023-06-25,Sold,229.0,Actually reflect statement road security kid.
LST-4796,PRP-3001,AGT-0188,1458600.0,2021-11-13,2022-01-26,Pending,234.0,Without seem reason teacher under. Fight success finish include leg inside great big.
LST-4797,PRP-2023,AGT-0040,1038700.0,2024-06-04,2024-07-07,Sold,220.0,Away nature bad simply medical material herself.
LST-4798,PRP-3598,AGT-0285,1228900.0,2022-12-15,2023-04-20,Active,106.0,Stay guess price mother tonight care.
LST-4799,PRP-2807,AGT-0047,1097600.0,2020-12-13,2021-01-14,Sold,173.0,Each claim that professor yard.
LST-4800,PRP-0546,AGT-0031,526500.0,2023-06-02,2023-08-18,Expired,72.0,Practice weight later general I recent old other.
LST-4801,PRP-2457,AGT-0216,2480000.0,2020-03-13,2020-03-11,Sold,,Last behavior word skill morning.
LST-4802,PRP-4428,AGT-0157,2463000.0,2022-04-01,2022-05-31,Sold,22.0,Effect author answer along.
LST-4803,PRP-0847,AGT-0249,1236800.0,2021-11-07,2022-03-08,Sold,323.0,Foot address along create culture. Process must task arm usually while station.
LST-4804,PRP-4736,AGT-0285,724300.0,2021-09-27,2022-01-22,Withdrawn,365.0,Seek deep break take.
LST-4805,PRP-3194,AGT-0113,1558300.0,2022-09-20,2022-10-21,Sold,,Exactly cause admit generation. Better leg purpose value before great.
LST-4806,PRP-2927,AGT-0002,2187900.0,2020-07-05,2020-10-03,Active,144.0,Research family film money main speech trouble easy.
LST-4807,PRP-2147,AGT-0113,2100400.0,2022-05-06,2022-08-24,Active,277.0,Thus perhaps military. Southern prove attorney financial message money candidate.
LST-4808,PRP-3162,AGT-0147,250900.0,2022-11-17,2023-03-25,Pending,281.0,Sometimes least pressure leave region appear director.
LST-4809,PRP-0961,AGT-0236,1030100.0,2021-10-20,2022-03-25,Active,105.0,Say mind pass as real pull special.
LST-4810,PRP-3722,AGT-0290,104300.0,2024-01-31,2024-03-06,Sold,353.0,Perhaps leg well close exactly individual. Study skill price.
LST-4811,PRP-3268,AGT-0293,2202400.0,2023-03-30,2023-03-19,Withdrawn,25.0,Star nice enjoy left reduce. Few cause chance for specific stage project.
LST-4812,PRP-4474,AGT-0107,2346100.0,2023-10-04,2023-12-23,Sold,105.0,Improve nation clearly Democrat Mr nearly again.
LST-4813,PRP-0403,AGT-0086,2828600.0,2022-03-07,2022-04-16,Expired,179.0,Far detail less fire fight edge.
LST-4814,PRP-4100,AGT-0106,1760200.0,2023-03-09,2023-07-09,Active,352.0,Close night source determine ask step message friend.
LST-4815,PRP-4373,AGT-0132,263900.0,2023-09-14,2024-03-01,Expired,179.0,Positive road work notice court.
LST-4816,PRP-1144,AGT-0257,300000.0,2022-08-02,2022-10-22,Sold,303.0,Might sport require way fish lot use.
LST-4817,PRP-0359,AGT-0108,1068300.0,2020-04-17,2020-05-17,Expired,255.0,Side sit media face garden. Only in pay rich a might scientist door.
LST-4818,PRP-2441,AGT-0069,1258600.0,2021-07-28,2021-10-18,Active,71.0,Billion class pass sing. Edge happen ten live this speak five all.
LST-4819,PRP-2338,AGT-0003,691100.0,2020-11-19,2021-01-23,Expired,90.0,Must foreign should fast where home. Necessary political choose cost generation.
LST-4820,PRP-3631,AGT-0123,1100500.0,2020-06-19,2020-10-22,Pending,83.0,Popular front hospital feeling hour return. State center of team continue try.
LST-4821,PRP-3055,AGT-0102,714800.0,2021-06-20,2021-06-15,Sold,16.0,Health on occur address add special fight. Hospital man view box between.
LST-4822,PRP-2064,AGT-0149,1865000.0,2023-03-30,2023-07-24,Expired,296.0,Everything join light effect.
LST-4823,PRP-3305,AGT-0038,2269500.0,2021-11-04,2021-12-21,Active,,Happen big blue.
LST-4824,PRP-2507,AGT-0158,1017900.0,2022-11-23,2022-11-15,Sold,354.0,Family moment action public physical left.
LST-4825,PRP-1764,AGT-0218,1335300.0,2022-04-26,2022-06-02,Pending,259.0,Impact analysis health worker choice call travel. Plant enjoy while argue.
LST-4826,PRP-3180,AGT-0029,1808300.0,2023-11-30,2024-03-25,Pending,274.0,Actually human walk Mr. Happen agreement goal American factor at history.
LST-4827,PRP-0488,AGT-0018,1244400.0,2022-09-09,2022-11-29,Sold,,Mrs north wall low draw.
LST-4828,PRP-1165,AGT-0275,2434600.0,2020-12-22,2021-04-17,Sold,337.0,Of song eye hundred ok right up.
LST-4829,PRP-2951,AGT-0253,2463000.0,2021-04-11,2021-06-07,Active,133.0,Matter foot nothing box despite. Ok idea important activity current could.
LST-4830,PRP-1774,AGT-0189,1178600.0,2022-05-08,2022-08-07,Active,6.0,Couple business service deep knowledge manage.
LST-4831,PRP-2314,AGT-0127,1714400.0,2021-08-11,2021-10-22,Expired,176.0,Place morning single cell. Point year rule once.
LST-4832,PRP-1183,AGT-0084,1542300.0,2023-02-02,2023-06-15,Sold,209.0,Contain play soldier mission compare. Yard fund man positive team expect.
LST-4833,PRP-1585,AGT-0198,2135800.0,2021-12-17,2022-05-15,Sold,216.0,Firm culture month.
LST-4834,PRP-0116,AGT-0246,998400.0,2022-08-12,2022-12-08,Expired,311.0,They contain pull report light candidate.
LST-4835,PRP-1733,AGT-0252,1401300.0,2020-02-05,2020-06-21,Sold,,Amount they front notice fire. Physical be become company west.
LST-4836,PRP-4518,AGT-0131,2351700.0,2022-01-21,2022-05-25,Withdrawn,301.0,Term animal last community at.
LST-4837,PRP-2040,AGT-0203,1966800.0,2024-04-21,2024-08-24,Sold,,Letter former future home general speech.
LST-4838,PRP-4272,AGT-0044,2548500.0,2022-08-27,2022-12-17,Expired,60.0,Hotel through position moment peace.
LST-4839,PRP-1705,AGT-0007,1246900.0,2024-04-14,2024-08-06,Sold,350.0,Nation doctor mean dinner. Strategy check method mind machine ten.
LST-4840,PRP-2634,AGT-0026,549200.0,2022-10-28,2023-02-08,Sold,289.0,Become list however.
LST-4841,PRP-1272,AGT-0089,2458500.0,2024-02-15,2024-05-07,Sold,331.0,Receive strategy role. The before security realize drug.
LST-4842,PRP-1773,AGT-0110,523500.0,2022-12-19,2023-03-18,Expired,25.0,Forward husband quite situation dinner score reflect.
LST-4843,PRP-2916,AGT-0246,209100.0,2020-05-19,2020-04-30,Expired,,Report notice oil speech look.
LST-4844,PRP-0982,AGT-0050,2468500.0,2020-05-17,2020-08-27,Sold,355.0,Quality space stop begin. Apply some break town remember rise.
LST-4845,PRP-3642,AGT-0209,2347700.0,2021-12-21,2022-01-23,Active,302.0,Central west health hit policy seem here. Beyond group significant water cause black method.
LST-4846,PRP-1360,AGT-0120,1770500.0,2021-11-17,2022-03-07,Withdrawn,46.0,Kind politics traditional. Himself education political tonight.
LST-4847,PRP-0674,AGT-0060,1944800.0,2022-10-10,2022-11-09,Sold,241.0,Economy bed specific need most personal wall.
LST-4848,PRP-2702,AGT-0163,86900.0,2024-05-29,2024-08-31,Active,307.0,Pull bank catch our price return pass.
LST-4849,PRP-3989,AGT-0067,917600.0,2020-10-15,2021-03-02,Expired,333.0,General section drop question short add the consumer.
LST-4850,PRP-0454,AGT-0070,341700.0,2022-02-02,2022-05-04,Expired,6.0,Down smile draw candidate father.
LST-4851,PRP-0922,AGT-0059,552800.0,2021-06-07,2021-10-30,Withdrawn,249.0,Customer upon compare value. Discover however image likely situation office later wish.
LST-4852,PRP-4400,AGT-0120,2628200.0,2020-07-16,2020-10-05,Sold,335.0,Source score poor. Will coach event many learn weight.
LST-4853,PRP-1122,AGT-0186,379500.0,2022-06-02,2022-07-08,Sold,184.0,Data seem particular. Full animal theory long property.
LST-4854,PRP-4970,AGT-0014,1071700.0,2023-04-14,2023-08-03,Expired,328.0,Choice soldier movement available much better value. News woman life move.
LST-4855,PRP-1752,AGT-0177,793400.0,2024-04-05,2024-08-14,Active,138.0,News road start case Republican. Civil above positive like house matter but.
LST-4856,PRP-2573,AGT-0003,654100.0,2024-01-19,2024-07-13,Sold,3.0,Either short hear program method season evidence. How card color himself.
LST-4857,PRP-1943,AGT-0053,1716800.0,2023-11-15,2024-05-03,Withdrawn,75.0,Office TV nor yes.
LST-4858,PRP-2213,AGT-0149,1029600.0,2020-11-29,2021-01-19,Sold,356.0,Tell toward music mission push development think.
LST-4859,PRP-2385,AGT-0060,2284300.0,2021-05-22,2021-04-30,Withdrawn,179.0,Address long discover always brother finally.
LST-4860,PRP-1945,AGT-0202,2989400.0,2021-06-14,2021-11-22,Active,254.0,Sure mention indicate. Tax firm follow thus.
LST-4861,PRP-3512,AGT-0277,1922900.0,2023-01-31,2023-07-05,Sold,290.0,Best spring challenge financial. Green special building movement.
LST-4862,PRP-1203,AGT-0269,1308000.0,2020-08-17,2020-10-02,Sold,296.0,Friend standard view.
LST-4863,PRP-2347,AGT-0162,639300.0,2023-04-26,2023-10-04,Pending,85.0,Sure environmental series record husband.
LST-4864,PRP-0615,AGT-0054,1478400.0,2022-09-20,2023-01-03,Sold,230.0,Particular practice through second loss. Dinner capital center.
LST-4865,PRP-3043,AGT-0130,2193400.0,2020-09-23,2020-10-27,Sold,89.0,Success while others.
LST-4866,PRP-2685,AGT-0143,1406900.0,2020-01-07,2020-06-03,Active,57.0,Service need but sport. Miss address alone lead black fear.
LST-4867,PRP-1343,AGT-0271,1127900.0,2021-06-17,2021-09-13,Withdrawn,122.0,Herself still meet send gun total. Beyond hand great large item tonight choose.
LST-4868,PRP-3245,AGT-0211,2674900.0,2022-09-27,2023-02-24,Active,77.0,Bill into admit window.
LST-4869,PRP-3545,AGT-0016,215000.0,2022-05-16,2022-10-17,Sold,184.0,Where outside technology. Speech protect worker maybe.
LST-4870,PRP-2212,AGT-0124,1936600.0,2020-05-02,2020-09-06,Sold,364.0,How always enough buy staff hold painting scene.
LST-4871,PRP-3602,AGT-0268,1838300.0,2021-05-27,2021-09-05,Expired,121.0,Be manage both through each why carry worry.
LST-4872,PRP-0056,AGT-0210,1858900.0,2020-05-19,2020-11-04,Sold,221.0,Chance pay season administration security.
LST-4873,PRP-4212,AGT-0298,1537200.0,2022-07-14,2022-12-16,Expired,273.0,Physical interesting enter such with can.
LST-4874,PRP-4694,AGT-0234,1844300.0,2023-12-29,2024-06-26,Withdrawn,165.0,Daughter receive federal structure present. Necessary paper building fall need.
LST-4875,PRP-3096,AGT-0075,424600.0,2022-11-03,2023-02-19,Sold,,Usually act prove.
LST-4876,PRP-2134,AGT-0255,557100.0,2021-03-28,2021-05-14,Sold,280.0,Either level act bill field. Several stop spring social whole agency.
LST-4877,PRP-2135,AGT-0004,2006400.0,2023-01-16,2023-06-12,Sold,12.0,Organization seat future trouble employee notice lead.
LST-4878,PRP-0493,AGT-0058,1969400.0,2023-07-13,2023-11-16,Sold,17.0,Team should but task.
LST-4879,PRP-4590,AGT-0144,644200.0,2023-05-14,2023-08-01,Active,182.0,Character agent out else sure own. Lawyer threat stop room.
LST-4880,PRP-3199,AGT-0299,548800.0,2020-05-17,2020-07-16,Withdrawn,10.0,Effect hit stay. Team hear meet hope exactly administration church.
LST-4881,PRP-3172,AGT-0232,1936000.0,2021-07-05,2021-11-03,Sold,188.0,Human example deep executive he hold true.
LST-4882,PRP-2344,AGT-0228,1765900.0,2021-08-26,2021-12-16,Sold,343.0,Claim goal travel want.
LST-4883,PRP-4750,AGT-0103,1874000.0,2020-01-06,2020-04-30,Withdrawn,104.0,Development field behavior idea thought unit.
LST-4884,PRP-2111,AGT-0139,1943600.0,2023-04-12,2023-08-20,Sold,361.0,Factor understand future small politics phone imagine.
LST-4885,PRP-3534,AGT-0185,2495000.0,2022-11-04,2023-04-30,Active,,Space do out.
LST-4886,PRP-1290,AGT-0270,824700.0,2023-08-26,2024-01-09,Active,276.0,Mention nature right know. Production student involve.
LST-4887,PRP-1570,AGT-0003,2776500.0,2024-04-12,2024-05-29,Sold,35.0,Include work meet. Cause picture when sea particularly major seat same.
LST-4888,PRP-3485,AGT-0058,2689400.0,2021-04-30,2021-06-20,Sold,364.0,Phone born hotel maintain during vote factor home.
LST-4889,PRP-3288,AGT-0210,1498900.0,2020-12-13,2021-05-21,Expired,207.0,Bank week instead west charge. Ten certainly need.
LST-4890,PRP-4928,AGT-0291,503100.0,2024-04-11,2024-07-11,Sold,317.0,Follow hand show notice.
LST-4891,PRP-3544,AGT-0088,1932100.0,2023-05-27,2023-08-18,Withdrawn,318.0,Rock two special military usually. Whatever always teach.
LST-4892,PRP-1820,AGT-0269,1809100.0,2023-11-27,2024-02-02,Withdrawn,95.0,Director other party talk answer color power look.
LST-4893,PRP-0801,AGT-0136,1134600.0,2023-08-27,2024-02-10,Expired,269.0,Chair energy senior range. Lay sell ever school be direction.
LST-4894,PRP-4110,AGT-0145,1862600.0,2020-06-12,2020-07-15,Sold,172.0,Them remember result act likely police.
LST-4895,PRP-2858,AGT-0157,999300.0,2024-03-20,2024-06-24,Active,329.0,Direction edge cut item.
LST-4896,PRP-3539,AGT-0199,786300.0,2022-12-20,2023-06-13,Active,16.0,Stay scientist seek spend scientist president.
LST-4897,PRP-3322,AGT-0012,465700.0,2021-06-03,2021-07-21,Withdrawn,269.0,Company prevent interview government according these bar foot. Develop support which.
LST-4898,PRP-4857,AGT-0095,1754300.0,2020-01-13,2020-03-17,Pending,131.0,Kind another among such create material. Rich camera say yourself act.
LST-4899,PRP-2930,AGT-0181,1790800.0,2023-07-07,2023-09-22,Sold,309.0,Point card left effect professional low. Dog hear every suggest thus.
LST-4900,PRP-0381,AGT-0168,2990300.0,2024-06-11,2024-08-12,Pending,12.0,Old economy a no stock level player produce. Per none son yes interview number.
LST-4901,PRP-2753,AGT-0028,2145800.0,2021-09-06,2022-03-03,Sold,240.0,Material ten blood argue consider.
LST-4902,PRP-2996,AGT-0027,956500.0,2021-01-03,2021-04-26,Sold,95.0,Budget message shoulder include.
LST-4903,PRP-1277,AGT-0201,1655500.0,2023-11-15,2024-01-24,Withdrawn,314.0,Decision yard occur that though.
LST-4904,PRP-3003,AGT-0114,2454900.0,2022-01-13,2022-04-06,Active,88.0,Performance safe while center protect. Billion southern election court learn.
LST-4905,PRP-1443,AGT-0100,1032900.0,2024-02-17,2024-03-20,Sold,36.0,Quite bit second fear daughter organization.
LST-4906,PRP-3674,AGT-0095,1437700.0,2021-11-03,2022-01-24,Sold,261.0,Size surface expect degree specific.
LST-4907,PRP-2219,AGT-0035,1549700.0,2021-02-09,2021-06-18,Active,354.0,Phone nature cultural fast industry. Begin know letter.
LST-4908,PRP-0695,AGT-0160,1299300.0,2020-09-20,2020-10-28,Withdrawn,,Yourself occur activity.
LST-4909,PRP-0337,AGT-0189,434100.0,2022-02-08,2022-03-18,Sold,1.0,Others determine wife least deep official. Likely heavy economic.
LST-4910,PRP-0176,AGT-0202,543200.0,2022-05-16,2022-11-04,Sold,,Career crime body bag.
LST-4911,PRP-4015,AGT-0145,1057600.0,2024-01-14,2024-04-17,Withdrawn,356.0,Party lose decade unit agent hotel.
LST-4912,PRP-0064,AGT-0100,2822600.0,2020-05-27,2020-07-11,Withdrawn,314.0,Sister behind happen girl care individual outside security.
