transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed
TXN-04151,LST-0301,BYR-0820,AGT-0038,1847563.31,2023-07-24,2023-08-09,74649.63,Cancelled,Conventional,True
TXN-04152,LST-3766,BYR-1749,AGT-0037,1862698.92,2023-10-16,2023-11-09,104305.06,Completed,FHA,False
TXN-04153,LST-1208,BYR-3910,AGT-0298,396982.04,2022-06-29,2022-07-22,15937.66,Pending,Conventional,True
TXN-04154,LST-3698,BYR-2155,AGT-0254,1693278.14,2021-10-24,2021-11-28,79523.88,Pending,Conventional,False
TXN-04155,LST-5667,BYR-3317,AGT-0284,1812008.85,2020-09-22,2020-11-04,88600.05,Cancelled,Cash,True
TXN-04156,LST-4996,BYR-1368,AGT-0073,416710.37,2022-03-01,2022-03-31,13186.68,Pending,Conventional,True
TXN-04157,LST-0702,BYR-3837,AGT-0218,239401.42,2021-03-13,2021-04-02,7703.41,Cancelled,Conventional,True
TXN-04158,LST-5236,BYR-1245,AGT-0225,1464441.26,2023-07-13,2023-08-13,48190.38,Cancelled,Cash,False
TXN-04159,LST-2681,BYR-3403,AGT-0020,1010342.37,2023-11-30,2024-01-14,44328.3,Pending,Conventional,True
TXN-04160,LST-3458,BYR-3550,AGT-0081,2367455.98,2021-12-26,2022-01-22,114827.21,,Conventional,True
TXN-04161,LST-2353,BYR-0724,AGT-0296,555096.22,2022-10-08,2022-11-13,23284.2,Completed,Cash,True
TXN-04162,LST-1602,BYR-2788,AGT-0177,280277.13,2023-09-02,2023-09-25,10914.8,Cancelled,Conventional,True
TXN-04163,LST-3973,BYR-2531,AGT-0091,1567179.88,2023-02-21,2023-04-01,91196.66,Cancelled,Conventional,False
TXN-04164,LST-0372,BYR-3104,AGT-0107,1079435.27,2021-03-05,2021-04-04,32476.26,Cancelled,Conventional,False
TXN-04165,LST-3853,BYR-2224,AGT-0214,776953.05,2020-11-11,2020-12-20,43273.05,Cancelled,VA,False
TXN-04166,LST-2898,BYR-1147,AGT-0150,2484592.98,2023-12-24,2024-01-29,73844.87,Cancelled,Conventional,True
TXN-04167,LST-4509,BYR-1500,AGT-0285,941516.01,2024-02-03,2024-02-23,30374.04,Completed,Conventional,True
TXN-04168,LST-0481,BYR-3984,AGT-0205,272505.08,2024-05-31,2024-06-21,12339.62,Pending,FHA,True
TXN-04169,LST-1061,BYR-2897,AGT-0256,510089.85,2024-05-16,2024-06-10,17153.05,Completed,Conventional,True
TXN-04170,LST-0673,BYR-0268,AGT-0148,1585685.75,2022-07-10,2022-08-02,61537.47,Pending,Cash,False
TXN-04171,LST-3537,BYR-2576,AGT-0211,1045072.63,2023-03-16,2023-04-11,52106.62,Pending,Conventional,True
TXN-04172,LST-2816,BYR-2414,AGT-0097,2783566.19,2021-05-02,2021-06-06,125174.24,Cancelled,Conventional,True
TXN-04173,LST-4610,BYR-1239,AGT-0291,1381252.19,2020-04-02,2020-04-25,42716.28,Completed,Conventional,True
TXN-04174,LST-4094,BYR-3230,AGT-0084,1464854.74,2024-08-21,2024-09-20,41569.06,Completed,Jumbo,True
TXN-04175,LST-4656,BYR-1404,AGT-0181,2634426.56,2022-07-25,2022-09-03,113761.06,Completed,Jumbo,False
TXN-04176,LST-5802,BYR-3697,AGT-0241,1070364.58,2020-07-08,2020-07-24,38528.6,Pending,VA,True
TXN-04177,LST-2769,BYR-2097,AGT-0117,2271952.1,2021-08-22,2021-10-03,135752.9,Completed,Conventional,True
TXN-04178,LST-0740,BYR-1364,AGT-0099,178878.68,2022-11-03,2022-12-04,9876.97,Cancelled,Conventional,True
TXN-04179,LST-4107,BYR-2344,AGT-0108,929203.55,2020-10-31,2020-11-24,25689.37,Pending,Conventional,True
TXN-04180,LST-3622,BYR-1772,AGT-0281,549253.24,2022-10-16,2022-11-14,26235.98,Cancelled,VA,True
TXN-04181,LST-5033,BYR-1948,AGT-0017,1115332.61,2022-01-14,2022-02-15,33102.99,Pending,FHA,True
TXN-04182,LST-4273,BYR-3955,AGT-0186,2172595.7,2023-12-02,2024-01-07,101796.74,Completed,Conventional,True
TXN-04183,LST-5500,BYR-0849,AGT-0102,2930446.28,2021-05-24,2021-06-27,100694.29,Cancelled,Conventional,True
TXN-04184,LST-4529,BYR-1259,AGT-0199,301462.85,2023-05-03,2023-05-18,13690.1,Pending,Conventional,False
TXN-04185,LST-XXXX,BYR-0094,AGT-0094,987384.18,2022-03-21,2022-04-07,33199.78,Pending,FHA,True
TXN-04186,LST-0204,BYR-1302,AGT-0260,2344024.49,2023-03-17,2023-04-17,60502.17,Cancelled,Cash,True
TXN-04187,LST-3783,BYR-2012,AGT-0053,1910842.49,2023-12-13,2024-01-22,88741.02,Completed,Conventional,True
TXN-04188,LST-3767,BYR-2308,AGT-0271,641123.07,2024-05-14,2024-06-14,25233.95,Completed,FHA,True
TXN-04189,LST-4252,BYR-2805,AGT-0236,2042047.58,2021-05-26,2021-07-08,112519.82,Completed,Cash,True
TXN-04190,LST-1171,BYR-2744,AGT-0170,1390744.07,2020-12-16,2021-01-03,69745.34,Cancelled,Jumbo,True
TXN-04191,LST-2387,BYR-3943,AGT-0296,723083.42,2022-01-13,2022-02-24,25924.87,Cancelled,Cash,True
TXN-04192,LST-0227,BYR-0174,AGT-0283,975320.96,2022-09-28,2022-10-24,32727.52,Pending,Conventional,False
TXN-04193,LST-2428,BYR-2346,AGT-0177,1025634.83,2020-09-25,2020-11-01,58428.47,Cancelled,VA,True
TXN-04194,LST-2487,BYR-3055,AGT-0075,694144.91,2023-07-31,2023-08-18,29460.63,Cancelled,Jumbo,True
TXN-04195,LST-1093,BYR-3709,AGT-0261,358350.97,2023-09-10,2023-10-12,20052.88,Completed,FHA,True
TXN-04196,LST-3900,BYR-0596,AGT-0259,313121.6,2020-11-18,2020-12-28,18708.79,Cancelled,Jumbo,True
TXN-04197,LST-4523,BYR-0213,AGT-0215,1865736.88,2023-05-11,2023-06-24,100827.71,Pending,Cash,True
TXN-04198,LST-4040,BYR-3295,AGT-0135,712193.58,2022-08-24,2022-09-20,39360.53,Cancelled,Conventional,False
TXN-04199,LST-0266,BYR-1693,AGT-0164,555495.11,2024-09-06,2024-10-14,25278.82,Cancelled,VA,True
TXN-04200,LST-1378,BYR-2852,AGT-0220,858161.75,2022-08-09,2022-08-31,35212.82,Cancelled,Conventional,True
TXN-04201,LST-2541,BYR-1812,AGT-0129,1858428.56,2021-03-15,2021-04-02,53622.32,Completed,Conventional,True
TXN-04202,LST-3769,BYR-2543,AGT-0016,486096.04,2023-04-19,2023-05-21,21588.49,Cancelled,VA,True
TXN-04203,LST-0640,BYR-3593,AGT-0147,1983123.33,2023-08-18,2023-09-11,85190.69,Cancelled,Jumbo,True
TXN-04204,LST-3882,BYR-0987,AGT-0168,2270742.59,2024-10-02,2024-11-14,78870.08,Pending,Cash,False
TXN-04205,LST-4439,BYR-3885,AGT-0220,1641713.33,2022-11-07,2022-12-04,59104.33,Completed,Conventional,True
TXN-04206,LST-4662,BYR-0159,AGT-0135,1290681.18,2022-08-04,2022-08-30,41203.14,Completed,Conventional,True
TXN-04207,LST-0834,BYR-1224,AGT-0177,1673457.15,2021-07-31,2021-09-09,45500.13,Cancelled,Conventional,True
TXN-04208,LST-4113,BYR-2558,AGT-0104,1346544.03,2024-06-27,2024-07-21,47999.25,,Conventional,True
TXN-04209,LST-2157,BYR-3449,AGT-0025,494332.15,2024-05-24,2024-06-19,16733.0,Pending,FHA,True
TXN-04210,LST-1820,BYR-1524,AGT-0126,1437122.87,2023-06-14,2023-07-16,47463.79,Pending,VA,True
TXN-04211,LST-1811,BYR-2823,AGT-0108,2343671.38,2021-04-20,2021-05-09,136859.4,Cancelled,VA,True
TXN-04212,LST-4953,BYR-1764,AGT-0259,2685555.24,2020-06-29,2020-08-02,153147.7,Completed,Conventional,True
TXN-04213,LST-4748,BYR-3250,AGT-0011,1359514.87,2020-04-07,2020-05-08,53366.42,Cancelled,USDA,True
TXN-04214,LST-3096,BYR-2002,AGT-0215,642234.64,2022-02-09,2022-03-16,19555.68,Pending,VA,True
TXN-04215,LST-2742,BYR-2495,AGT-0103,755383.08,2020-04-23,2020-05-30,28001.29,Cancelled,Conventional,True
TXN-04216,LST-5314,BYR-3533,AGT-0058,1043221.33,2024-03-31,2024-05-06,60001.92,Completed,Conventional,True
TXN-04217,LST-0193,BYR-3704,AGT-0037,502822.66,2023-10-14,2023-11-15,16271.07,Cancelled,Conventional,False
TXN-04218,LST-5667,BYR-1493,AGT-0265,1786656.92,2020-12-17,2021-01-08,67296.72,Pending,Conventional,False
TXN-04219,LST-1283,BYR-3690,AGT-0049,282436.59,2024-08-20,2024-09-30,11228.15,Pending,Conventional,False
TXN-04220,LST-2936,BYR-1658,AGT-0208,809630.87,2022-03-21,2022-04-19,23820.98,Cancelled,Conventional,True
TXN-04221,LST-5145,BYR-2565,AGT-0263,626637.82,2021-12-26,2022-02-04,31165.77,Completed,Jumbo,True
TXN-04222,LST-2709,BYR-1003,AGT-0160,883365.25,2024-12-26,2025-01-24,35140.97,,Conventional,True
TXN-04223,LST-5696,BYR-3878,AGT-0206,897993.35,2023-02-12,2023-03-21,25336.17,Completed,Conventional,True
TXN-04224,LST-4087,BYR-1928,AGT-0202,1106556.49,2021-07-20,2021-08-16,64592.64,,FHA,True
TXN-04225,LST-4636,BYR-2089,AGT-0241,783685.62,2021-11-29,2022-01-10,30801.65,Cancelled,Conventional,True
TXN-04226,LST-3684,BYR-2006,AGT-0278,2154322.66,2021-08-20,2021-09-16,65664.42,Cancelled,Conventional,False
TXN-04227,LST-2269,BYR-1371,AGT-0255,178732.84,2021-09-28,2021-10-26,4767.58,Cancelled,Conventional,False
TXN-04228,LST-1877,BYR-2040,AGT-0200,1458763.17,2021-03-01,2021-04-04,63156.64,,FHA,True
TXN-04229,LST-5447,BYR-0938,AGT-0175,1827665.23,2020-09-05,2020-10-07,47885.78,Cancelled,Conventional,False
TXN-04230,LST-1516,BYR-0864,AGT-0194,562840.74,2023-04-14,2023-05-11,17683.92,Cancelled,Conventional,True
TXN-04231,LST-3554,BYR-2172,AGT-0292,1839415.49,2023-11-15,2023-12-23,110353.95,Completed,Conventional,False
TXN-04232,LST-5268,BYR-3764,AGT-0120,1862553.5,2024-03-27,2024-04-24,63058.85,Pending,Conventional,True
TXN-04233,LST-0713,BYR-2274,AGT-0025,2352523.63,2021-10-16,2021-11-20,106299.58,Completed,FHA,True
TXN-04234,LST-2158,BYR-0380,AGT-0111,1981402.28,2021-06-20,2021-07-06,84580.84,Pending,Conventional,True
TXN-04235,LST-3935,BYR-0702,AGT-0270,1891861.33,2022-10-07,2022-11-07,59467.82,Completed,Conventional,True
TXN-04236,LST-2782,BYR-2328,AGT-0103,1177884.31,2023-03-15,2023-04-10,49871.25,Completed,FHA,False
TXN-04237,LST-0561,BYR-0428,AGT-0147,1961486.14,2020-10-26,2020-11-16,58567.66,Cancelled,Jumbo,False
TXN-04238,LST-2320,BYR-1602,AGT-0031,2600036.7,2021-01-29,2021-03-02,102900.26,Cancelled,Conventional,True
TXN-04239,LST-5146,BYR-0209,AGT-0147,1721956.51,2024-05-28,2024-06-13,65565.11,Cancelled,Conventional,True
TXN-04240,LST-4881,BYR-3065,AGT-0168,1749670.8,2021-12-18,2022-01-16,104834.67,Cancelled,Jumbo,True
TXN-04241,LST-1770,BYR-1467,AGT-0139,1092073.72,2021-09-15,2021-10-22,48149.92,Completed,VA,True
TXN-04242,LST-4028,BYR-1753,AGT-0276,633929.08,2024-02-26,2024-03-19,33284.89,Pending,Conventional,True
TXN-04243,LST-2738,BYR-0474,AGT-0032,942837.7,2020-10-11,2020-11-07,55997.26,Cancelled,Conventional,True
TXN-04244,LST-0030,BYR-0861,AGT-0090,1919546.42,2022-12-17,2023-01-13,75302.86,,Cash,True
TXN-04245,LST-2806,BYR-1686,AGT-0220,1792961.7,2022-03-31,2022-04-18,64628.64,Cancelled,Conventional,True
TXN-04246,LST-4208,BYR-1081,AGT-0063,1295753.07,2021-08-21,2021-10-03,73196.72,Completed,Conventional,False
TXN-04247,LST-3366,BYR-2050,AGT-0227,1931101.03,2023-03-18,2023-04-10,95400.21,Completed,Cash,False
TXN-04248,LST-0922,BYR-1778,AGT-0146,562366.51,2024-02-07,2024-03-10,31223.07,Completed,Conventional,True
TXN-04249,LST-3426,BYR-2720,AGT-0087,2012362.88,2024-02-26,2024-03-30,89057.98,Pending,VA,True
TXN-04250,LST-3860,BYR-1596,AGT-0076,134716.74,2022-04-27,2022-06-10,7116.74,Completed,FHA,True
TXN-04251,LST-5539,BYR-3436,AGT-0284,1618413.86,2023-07-29,2023-08-17,81476.22,Cancelled,Cash,False
TXN-04252,LST-XXXX,BYR-3199,AGT-0202,768382.6,2022-11-16,2022-12-16,23258.8,Completed,USDA,True
TXN-04253,LST-3072,BYR-3563,AGT-0134,2092962.2,2024-07-28,2024-08-15,90633.97,Completed,VA,True
TXN-04254,LST-4589,BYR-1745,AGT-0027,1112125.49,2021-12-03,2022-01-10,29566.53,Cancelled,VA,False
TXN-04255,LST-5566,BYR-1396,AGT-0036,1814126.27,2024-04-27,2024-06-06,97646.95,Cancelled,Conventional,False
TXN-04256,LST-XXXX,BYR-2720,AGT-0072,132143.78,2020-08-16,2020-08-31,4510.26,Pending,Cash,True
TXN-04257,LST-2466,BYR-0538,AGT-0028,1539563.55,2021-11-09,2021-12-03,82667.49,Pending,VA,True
TXN-04258,LST-1143,BYR-1448,AGT-0036,770003.92,2021-11-18,2021-12-24,33501.03,Completed,Jumbo,False
TXN-04259,LST-1908,BYR-2895,AGT-0029,627432.72,2024-04-29,2024-05-29,18925.47,Cancelled,Conventional,True
TXN-04260,LST-1918,BYR-1623,AGT-0215,937653.81,2023-07-12,2023-07-30,53022.26,Cancelled,FHA,True
TXN-04261,LST-4091,BYR-2120,AGT-0156,541911.17,2024-03-14,2024-04-25,21715.69,Completed,Conventional,True
TXN-04262,LST-5555,BYR-3838,AGT-0150,1581008.05,2020-09-08,2020-09-27,44163.96,Cancelled,Conventional,True
TXN-04263,LST-2332,BYR-2660,AGT-0071,297606.63,2022-06-14,2022-07-19,13216.78,Cancelled,Cash,True
TXN-04264,LST-4538,BYR-1442,AGT-0196,1409326.85,2020-02-29,2020-04-02,67833.22,Completed,VA,True
TXN-04265,LST-1916,BYR-2156,AGT-0097,147035.54,2022-04-11,2022-05-03,5508.57,Completed,Conventional,True
TXN-04266,LST-2313,BYR-2312,AGT-0257,1105143.89,2021-03-02,2021-03-24,36176.68,Cancelled,Cash,True
TXN-04267,LST-5282,BYR-0689,AGT-0272,1919321.6,2022-02-11,2022-03-07,91844.87,Cancelled,Conventional,True
TXN-04268,LST-3667,BYR-2917,AGT-0151,2394299.26,2021-11-14,2021-11-30,124330.93,Completed,USDA,False
TXN-04269,LST-5928,BYR-3840,AGT-0068,394144.48,2021-12-13,2022-01-08,13914.96,Pending,USDA,False
TXN-04270,LST-1817,BYR-1015,AGT-0278,1584169.58,2022-08-10,2022-08-29,58118.73,,Conventional,False
TXN-04271,LST-1961,BYR-2605,AGT-0162,748894.68,2020-08-07,2020-09-13,32611.85,Pending,Jumbo,True
TXN-04272,LST-0637,BYR-2472,AGT-0198,727869.45,2022-08-23,2022-10-04,27164.37,Pending,Conventional,True
TXN-04273,LST-4827,BYR-0957,AGT-0085,1306963.86,2023-02-22,2023-03-10,41435.54,Cancelled,FHA,True
TXN-04274,LST-5244,BYR-1452,AGT-0232,1165746.46,2021-01-26,2021-03-10,36636.19,Pending,Conventional,True
TXN-04275,LST-4519,BYR-0162,AGT-0068,1006488.16,2022-01-16,2022-02-20,58175.04,Pending,Cash,True
TXN-04276,LST-0259,BYR-0472,AGT-0256,2487629.71,2024-09-10,2024-09-27,103392.25,Pending,Cash,True
TXN-04277,LST-1314,BYR-3801,AGT-0300,2898589.41,2020-09-18,2020-10-14,157649.11,Completed,FHA,True
TXN-04278,LST-5260,BYR-3268,AGT-0262,705305.46,2024-07-10,2024-08-03,23640.25,Cancelled,Conventional,True
TXN-04279,LST-4323,BYR-3426,AGT-0273,1671842.62,2023-12-31,2024-01-24,89943.1,Cancelled,Conventional,True
TXN-04280,LST-0288,BYR-2317,AGT-0196,1248041.93,2022-12-07,2023-01-12,35604.22,Pending,FHA,True
TXN-04281,LST-4146,BYR-1990,AGT-0042,1098401.49,2023-11-06,2023-11-21,27530.41,Cancelled,Conventional,True
TXN-04282,LST-3525,BYR-2829,AGT-0128,2568733.87,2024-07-30,2024-08-17,77534.41,Completed,Jumbo,True
TXN-04283,LST-4856,BYR-0701,AGT-0143,680571.12,2024-03-10,2024-04-12,20035.34,Completed,Cash,False
TXN-04284,LST-0133,BYR-1913,AGT-0224,2321785.5,2022-07-22,2022-08-09,82237.67,Completed,FHA,True
TXN-04285,LST-2113,BYR-0498,AGT-0159,1981627.93,2023-01-13,2023-02-23,68953.89,Pending,Conventional,True
TXN-04286,LST-1445,BYR-3157,AGT-0028,1348449.9,2022-09-02,2022-10-16,47108.78,Cancelled,Conventional,True
TXN-04287,LST-0398,BYR-2421,AGT-0095,1420892.09,2024-01-07,2024-01-22,61987.0,Completed,Conventional,False
TXN-04288,LST-1517,BYR-1739,AGT-0021,2407151.74,2023-05-04,2023-05-20,88016.48,Pending,Cash,True
TXN-04289,LST-1529,BYR-3092,AGT-0012,1128792.07,2023-04-22,2023-05-23,45516.04,Cancelled,FHA,True
TXN-04290,LST-0775,BYR-3779,AGT-0027,1161716.14,2020-12-18,2021-01-09,32845.13,Cancelled,Cash,True
TXN-04291,LST-XXXX,BYR-3380,AGT-0028,795352.37,2021-09-18,2021-10-08,26049.89,Cancelled,Cash,True
TXN-04292,LST-2123,BYR-0339,AGT-0124,2261899.62,2021-02-03,2021-03-05,131941.16,Cancelled,Cash,True
TXN-04293,LST-5147,BYR-2041,AGT-0027,175769.67,2021-05-29,2021-07-04,4555.88,Completed,Conventional,True
TXN-04294,LST-2992,BYR-0612,AGT-0013,440316.71,2021-04-14,2021-05-14,18007.16,Completed,Jumbo,False
TXN-04295,LST-0722,BYR-2981,AGT-0057,1255926.86,2024-01-25,2024-03-01,65501.39,Cancelled,Cash,False
TXN-04296,LST-3477,BYR-2025,AGT-0130,2385113.6,2023-12-14,2024-01-22,93377.83,Completed,Conventional,False
TXN-04297,LST-2082,BYR-0758,AGT-0142,1584734.51,2020-06-16,2020-07-24,53819.36,Pending,FHA,True
TXN-04298,LST-1550,BYR-0043,AGT-0153,2495942.53,2023-10-19,2023-11-04,111602.42,Cancelled,Conventional,False
TXN-04299,LST-4711,BYR-3589,AGT-0221,1604468.58,2022-05-22,2022-06-21,58806.0,Cancelled,Conventional,True
TXN-04300,LST-0228,BYR-1815,AGT-0259,1152164.5,2021-05-25,2021-06-23,62190.64,Completed,Conventional,True
TXN-04301,LST-4950,BYR-2132,AGT-0144,1015330.68,2023-01-02,2023-01-19,36101.66,Cancelled,USDA,True
TXN-04302,LST-2086,BYR-3202,AGT-0277,1379088.67,2021-07-20,2021-08-11,70521.42,Completed,Conventional,True
TXN-04303,LST-1259,BYR-0762,AGT-0056,2532102.49,2021-07-28,2021-09-05,127604.69,Cancelled,USDA,True
TXN-04304,LST-5424,BYR-0329,AGT-0212,103991.28,2022-04-15,2022-05-21,6020.35,Cancelled,Cash,True
TXN-04305,LST-4972,BYR-1031,AGT-0243,2078605.39,2020-03-25,2020-04-29,119557.52,Completed,FHA,False
TXN-04306,LST-5245,BYR-1779,AGT-0020,1476340.53,2021-09-04,2021-10-06,58921.88,Cancelled,Cash,True
TXN-04307,LST-1847,BYR-2528,AGT-0168,2561315.96,2024-04-09,2024-05-18,139576.29,Cancelled,Cash,True
TXN-04308,LST-2472,BYR-2326,AGT-0212,350065.18,2023-08-13,2023-08-31,19006.59,Completed,Conventional,True
TXN-04309,LST-4587,BYR-1034,AGT-0017,2213082.86,2023-09-14,2023-10-02,82907.55,Pending,VA,True
TXN-04310,LST-5438,BYR-3856,AGT-0237,544320.2,2024-03-16,2024-03-31,24732.84,Pending,Conventional,False
TXN-04311,LST-4969,BYR-0457,AGT-0122,2690484.59,2023-05-19,2023-06-13,143105.66,Completed,Cash,True
TXN-04312,LST-5321,BYR-1203,AGT-0140,2833861.52,2022-11-11,2022-12-13,122296.36,Pending,Conventional,True
TXN-04313,LST-2221,BYR-0024,AGT-0293,1210133.45,2024-09-01,2024-09-18,69098.18,Pending,FHA,True
TXN-04314,LST-2313,BYR-0940,AGT-0112,1313757.1,2021-04-25,2021-05-15,64865.6,Pending,FHA,True
TXN-04315,LST-0268,BYR-1391,AGT-0097,1238018.39,2022-08-26,2022-09-12,67621.72,Completed,VA,False
TXN-04316,LST-1587,BYR-2432,AGT-0252,1640997.58,2021-08-16,2021-09-18,81561.33,Completed,Cash,True
TXN-04317,LST-2246,BYR-0154,AGT-0029,1700069.05,2020-11-07,2020-12-14,58985.16,Cancelled,Jumbo,True
TXN-04318,LST-4275,BYR-1554,AGT-0246,1407045.77,2024-08-30,2024-09-22,53414.84,Pending,Cash,True
TXN-04319,LST-5345,BYR-1441,AGT-0265,2186195.13,2023-08-15,2023-09-22,126824.53,Cancelled,Conventional,True
TXN-04320,LST-1981,BYR-1092,AGT-0292,740421.78,2020-08-07,2020-09-21,39709.72,Completed,VA,True
TXN-04321,LST-5608,BYR-0845,AGT-0042,1066938.92,2023-07-08,2023-07-27,27503.83,Completed,FHA,False
TXN-04322,LST-5745,BYR-3082,AGT-0204,447952.6,2020-07-08,2020-08-09,16963.0,Completed,Conventional,True
TXN-04323,LST-1768,BYR-3147,AGT-0213,701858.74,2024-06-22,2024-07-22,38950.87,Completed,Conventional,True
TXN-04324,LST-5734,BYR-2798,AGT-0121,1795911.42,2023-11-12,2023-11-27,52629.59,Completed,VA,False
TXN-04325,LST-2811,BYR-1826,AGT-0061,699145.94,2022-02-14,2022-03-27,37442.27,Pending,Cash,True
TXN-04326,LST-5324,BYR-2838,AGT-0190,1259542.09,2022-05-17,2022-06-01,34486.72,Cancelled,VA,False
TXN-04327,LST-3599,BYR-0906,AGT-0084,2355128.2,2022-06-08,2022-07-08,79845.42,Completed,Conventional,True
TXN-04328,LST-3679,BYR-0188,AGT-0138,500126.07,2021-04-09,2021-05-19,16172.94,,VA,True
TXN-04329,LST-5564,BYR-0830,AGT-0233,1779787.35,2023-10-18,2023-11-06,61931.5,,Conventional,True
TXN-04330,LST-0517,BYR-2044,AGT-0177,2065656.3,2020-11-01,2020-11-30,78510.24,Pending,Cash,True
TXN-04331,LST-5849,BYR-3547,AGT-0146,947971.59,2021-04-03,2021-05-06,33586.96,Pending,Conventional,True
TXN-04332,LST-2983,BYR-2463,AGT-0141,2314898.45,2020-12-10,2020-12-30,62899.61,Cancelled,Conventional,False
TXN-04333,LST-0819,BYR-0102,AGT-0280,666355.97,2020-12-13,2021-01-10,36742.78,Cancelled,FHA,True
TXN-04334,LST-5320,BYR-1065,AGT-0007,1744451.73,2022-12-10,2023-01-12,78460.7,Cancelled,Conventional,True
TXN-04335,LST-3468,BYR-2440,AGT-0154,415921.72,2021-04-04,2021-05-08,24660.25,Cancelled,Conventional,True
TXN-04336,LST-5320,BYR-0855,AGT-0132,1695767.94,2022-10-29,2022-11-26,56636.61,Cancelled,Jumbo,False
TXN-04337,LST-5807,BYR-0531,AGT-0068,996054.52,2020-03-08,2020-04-12,40291.95,,USDA,True
TXN-04338,LST-3319,BYR-0893,AGT-0209,387832.5,2021-09-04,2021-10-14,17484.77,Completed,Conventional,True
TXN-04339,LST-4258,BYR-0867,AGT-0207,3142909.48,2024-08-29,2024-09-24,180506.92,Completed,Conventional,False
TXN-04340,LST-2082,BYR-2267,AGT-0011,1761461.48,2020-04-11,2020-05-09,74628.12,Pending,Conventional,True
TXN-04341,LST-1327,BYR-1431,AGT-0153,2298151.52,2023-03-05,2023-03-28,134091.82,Completed,FHA,True
TXN-04342,LST-XXXX,BYR-3215,AGT-0213,1271851.55,2021-08-16,2021-09-26,62471.89,Completed,Conventional,True
TXN-04343,LST-2609,BYR-0146,AGT-0280,1339910.96,2022-01-04,2022-02-10,43378.41,Completed,Conventional,True
TXN-04344,LST-5153,BYR-2021,AGT-0008,1098246.87,2024-08-03,2024-08-21,52747.86,Pending,Conventional,True
TXN-04345,LST-2496,BYR-0248,AGT-0154,575170.46,2024-02-11,2024-03-19,25697.9,Pending,VA,True
TXN-04346,LST-5262,BYR-3545,AGT-0184,551719.74,2023-03-09,2023-04-04,23476.42,Cancelled,Conventional,True
TXN-04347,LST-3223,BYR-3961,AGT-0239,1167019.19,2020-05-05,2020-06-19,47865.54,Cancelled,Cash,True
TXN-04348,LST-3972,BYR-0525,AGT-0266,1661579.24,2023-12-20,2024-01-17,50088.86,Cancelled,Conventional,False
TXN-04349,LST-2155,BYR-1700,AGT-0057,984064.58,2022-09-21,2022-10-16,39045.68,Cancelled,Conventional,True
TXN-04350,LST-2013,BYR-2682,AGT-0271,2175265.13,2024-05-08,2024-06-02,58064.03,,Cash,False
TXN-04351,LST-0876,BYR-3106,AGT-0281,1505091.11,2020-06-22,2020-07-09,87959.9,Pending,Conventional,True
TXN-04352,LST-2802,BYR-1280,AGT-0282,887836.57,2021-11-09,2021-12-16,37725.4,,Conventional,True
TXN-04353,LST-0775,BYR-3737,AGT-0048,1194518.48,2020-12-19,2021-01-03,71044.88,,Conventional,True
TXN-04354,LST-0390,BYR-2767,AGT-0065,1478988.52,2021-06-06,2021-06-21,37115.99,Completed,Conventional,True
TXN-04355,LST-4551,BYR-3102,AGT-0126,1779876.49,2023-11-29,2024-01-10,70829.18,Cancelled,Jumbo,False
TXN-04356,LST-0818,BYR-2212,AGT-0151,1351028.18,2024-04-24,2024-06-06,77446.24,Completed,VA,True
TXN-04357,LST-2937,BYR-2680,AGT-0214,1480728.55,2022-09-27,2022-10-24,59405.88,Pending,Conventional,False
TXN-04358,LST-1911,BYR-1797,AGT-0222,883254.06,2022-05-25,2022-06-17,35039.46,Completed,Cash,True
TXN-04359,LST-5183,BYR-2690,AGT-0113,1938212.25,2023-03-05,2023-04-12,76936.49,Completed,Conventional,False
TXN-04360,LST-5062,BYR-1794,AGT-0058,555823.78,2022-10-25,2022-11-28,26586.47,Completed,Conventional,True
TXN-04361,LST-4262,BYR-3218,AGT-0233,703864.33,2020-04-02,2020-05-05,37290.1,Pending,VA,True
TXN-04362,LST-5132,BYR-2450,AGT-0197,1131087.49,2023-06-14,2023-06-30,30974.74,Pending,Conventional,False
TXN-04363,LST-4248,BYR-0209,AGT-0230,1817561.9,2022-11-22,2022-12-23,45731.53,Completed,Conventional,True
TXN-04364,LST-4173,BYR-0422,AGT-0182,116974.74,2022-07-02,2022-07-20,6800.97,Pending,Conventional,True
TXN-04365,LST-1162,BYR-0065,AGT-0262,1899252.34,2023-11-30,2023-12-15,53419.98,Completed,Cash,True
TXN-04366,LST-3577,BYR-3322,AGT-0288,2043514.84,2020-09-20,2020-10-28,120029.16,Pending,Conventional,True
TXN-04367,LST-0834,BYR-3460,AGT-0245,1752611.24,2021-05-07,2021-06-13,43922.85,Pending,Conventional,True
TXN-04368,LST-1092,BYR-2459,AGT-0230,2026135.18,2023-10-21,2023-11-30,97324.78,Cancelled,Conventional,True
TXN-04369,LST-3271,BYR-2949,AGT-0034,1661714.19,2021-12-26,2022-01-16,80257.2,Pending,FHA,True
TXN-04370,LST-4878,BYR-0339,AGT-0131,2018127.6,2023-10-31,2023-12-01,109893.75,Completed,Conventional,True
TXN-04371,LST-0918,BYR-1472,AGT-0159,546764.46,2021-07-06,2021-07-29,31943.13,Pending,Cash,True
TXN-04372,LST-0124,BYR-1693,AGT-0007,682570.91,2022-01-11,2022-02-16,35607.18,Completed,Conventional,True
