location_id,street_address,city,state,zip_code,county,latitude,longitude,metro_area
LOC-4351,2552 Stevens Common,San Francisco,CA,56910,Bailey County,33.433984,-81.79166,Los Angeles Metro
LOC-4352,59848 Mary Mall,Fayetteville,NC,55314,Jones County,38.802026,-92.14532,Charlotte Metro
LOC-4353,830 Harris Drive Apt. 997,hampton,VA,21021,Fernandez County,43.62264,-96.136392,Washington DC Metro
LOC-4354,10133 Alec Bridge,Allentown,PA,36437,Ramirez County,40.046679,-75.195812,Philadelphia Metro
LOC-4355,76584 Daniel Hollow,Detroit,MI,64658,Williams County,26.560599,-106.328282,Detroit Metro
LOC-4356,5025 Kelley Camp Apt. 959,Mesa,AZ,69076,Brown County,33.853759,-79.551672,Phoenix Metro
LOC-4357,990 Myers Locks Apt. 991,paterson,NJ,71622,Black County,45.631391,-93.138218,New York Metro
LOC-4358,648 Omar Lodge,Denver,CO,12644,Willis County,27.518623,-85.557585,Denver Metro
LOC-4359,63677 Stanley Station Suite 529,Lansing,MI,3812,Jenkins County,44.676202,-72.021268,Detroit Metro
LOC-4360,269 Michael Groves Suite 881,Fayetteville,NC,69810,Powers County,43.443161,-85.386484,Charlotte Metro
LOC-4361,24527 Johnson Camp Suite 550,Detroit,MI,76361,Morris County,30.326782,-109.906919,Detroit Metro
LOC-4362,4818 Ramos Ramp,Rockford,IL,67626,Baldwin County,46.095575,-100.083981,Chicago Metro
LOC-4363,39193 Brown Harbors,Jacksonville,FL,72529,Massey County,37.631985,-120.199476,Miami Metro
LOC-4364,2013 Huff Via,Flint,MI,74296,Douglas County,39.347232,-75.671677,Detroit Metro
LOC-4365,82814 Kelly Fall Suite 786,Tampa,FL,98312,Mcdaniel County,39.363974,-100.952928,Miami Metro
LOC-4366,7236 Timothy Forks,Alexandria,VA,83434,Hall County,45.14036,-112.981839,Washington DC Metro
LOC-4367,45446 Lara Gateway,Tacoma,WA,64568,Brandt County,37.181083,-103.000626,Seattle Metro
LOC-4368,09549 Hart Cove,Macon,GA,91560,Freeman County,30.871187,-83.530777,Atlanta Metro
LOC-4369,79099 Heather Stravenue,chicago,IL,4561,Duncan County,35.224942,-100.613044,Chicago Metro
LOC-4370,7617 Candice Landing Apt. 103,Houston,TX,50940,Espinoza County,25.928055,-80.18233,Dallas-Fort Worth Metro
LOC-4371,2576 Casey Stream Apt. 280,Akron,OH,33129,Reed County,36.575959,-72.792593,Columbus Metro
LOC-4372,0004 Hill Key Suite 630,Augusta,GA,43898,Landry County,41.357179,-91.183778,Atlanta Metro
LOC-4373,727 Hamilton Unions Apt. 021,Mesa,AZ,94158,Hayes County,36.050133,-112.890347,Phoenix Metro
LOC-4374,390 Lee Burgs,Aurora,CO,68373,Wilson County,33.42318,-72.623849,Denver Metro
LOC-4375,760 Lopez Skyway,Woodbridge,NJ,97402,Bass County,26.539316,-120.589222,New York Metro
LOC-4376,489 Mariah Divide,Lansing,MI,56478,Perez County,38.57209,-78.622593,Detroit Metro
LOC-4377,5677 Walls Loaf Suite 324,Fort Worth,TX,6259,Wilson County,39.609117,-96.898558,Dallas-Fort Worth Metro
LOC-4378,426 Paige Mill Suite 746,Chicago,IL,30683,Mcguire County,46.944095,-120.644273,Chicago Metro
LOC-4379,785 Underwood Lakes Apt. 924,San Antonio,TX,74776,Taylor County,,-79.744572,Dallas-Fort Worth Metro
LOC-4380,6829 Davis Key,Jacksonville,FL,N/A,Thomas County,34.889413,-81.746515,Miami Metro
LOC-4381,51187 Moreno Garden Suite 144,Redmond,WA,70099,Castro County,41.576102,-71.743874,Seattle Metro
LOC-4382,774 Everett Tunnel Apt. 971,Fayetteville,NC,63372,Finley County,28.116348,-74.717279,Charlotte Metro
LOC-4383,18872 Tucker Port,Naples,FL,42319,Rush County,34.114135,-67.910913,Miami Metro
LOC-4384,8886 Contreras Tunnel,Greensboro,NC,45744,Campbell County,27.900546,-100.143123,Charlotte Metro
LOC-4385,50578 Powell Divide,Athens,GA,9563,Morrow County,29.695781,-88.639797,Atlanta Metro
LOC-4386,46518 Mathews Trail Apt. 531,Scranton,PA,5599,Anderson County,43.70225,-101.606352,Philadelphia Metro
LOC-4387,38298 Hanson Place Suite 865,Newport News,VA,71769,French County,44.898162,-115.180451,Washington DC Metro
LOC-4388,6017 Lauren Street Suite 939,Glendale,AZ,67547,Perry County,,-107.67024,Phoenix Metro
LOC-4389,55226 Miller Dale,Jersey City,NJ,92209,Baker County,27.620144,-74.841204,New York Metro
LOC-4390,5295 Hoffman Underpass Apt. 516,Pittsburgh,PA,75611,Daniels County,46.010216,-97.417376,Philadelphia Metro
LOC-4391,22711 Denise Parkway,Denver,CO,7806,Williams County,32.65742,-111.211973,Denver Metro
LOC-4392,49800 Ramos Spur,Vancouver,WA,95657,Edwards County,31.822088,-105.061837,Seattle Metro
LOC-4393,7734 Edward Falls Apt. 913,philadelphia,PA,11459,Anderson County,32.998954,-103.172398,Philadelphia Metro
LOC-4394,366 Hanson Gateway,Fort Lauderdale,FL,14734,Howard County,37.22686,-73.299432,Miami Metro
LOC-4395,469 Clark Ports,Spokane,WA,98294,Hooper County,44.259535,-68.863002,Seattle Metro
LOC-4396,8456 Thomas Rue Apt. 702,Tampa,FL,88210,Green County,34.180864,-106.122432,Miami Metro
LOC-4397,9845 Carolyn Light Suite 094,Tampa,FL,18245,Mcdonald County,36.099078,-80.602231,Miami Metro
LOC-4398,62646 Shaw Place,CHESAPEAKE,VA,86681,Weeks County,45.182377,-109.72355,Washington DC Metro
LOC-4399,44463 Douglas Pines Suite 209,Jacksonville,FL,45011,Arroyo County,30.777097,,Miami Metro
LOC-4400,9390 Gina Divide Apt. 021,Fort Worth,TX,65457,Peterson County,27.575965,-70.538706,Dallas-Fort Worth Metro
LOC-4401,85136 Johnson Highway,Springfield,IL,51922,Larsen County,41.097989,-71.791294,Chicago Metro
LOC-4402,523 Smith Trafficway Suite 775,Spokane,WA,98492,Jones County,45.767795,-79.894512,Seattle Metro
LOC-4403,32260 Allen Trace,Houston,TX,79209,Brennan County,28.859947,-82.929149,Dallas-Fort Worth Metro
LOC-4404,26748 Henderson Roads Apt. 103,Chicago,IL,82817,Taylor County,47.251064,-109.688993,Chicago Metro
LOC-4405,543 Espinoza Orchard,Rockford,IL,94919,Young County,41.865257,-117.195006,Chicago Metro
LOC-4406,582 Christine Summit Suite 599,San Antonio,TX,88836,Barnes County,,-94.291848,Dallas-Fort Worth Metro
LOC-4407,43121 Michael Lakes,Bellevue,WA,11562,Mcmahon County,40.050842,-67.612638,Seattle Metro
LOC-4408,923 Thomas Crest,San Francisco,CA,13298,Adams County,25.766621,-76.185616,Los Angeles Metro
LOC-4409,7067 Stephen Village,San Diego,CA,39013,Harvey County,39.756171,-82.922484,Los Angeles Metro
LOC-4410,4547 Valdez Mill,ann arbor,MI,34166,Jones County,42.891548,-67.019948,Detroit Metro
LOC-4411,56873 Emily Curve,Warren,MI,27969,Evans County,26.726986,-71.982363,Detroit Metro
LOC-4412,5963 Burch Pines Suite 583,Macon,GA,43853,Fletcher County,27.639292,-83.777795,Atlanta Metro
LOC-4413,035 Gordon Mountains,Cary,NC,3080,Taylor County,43.819667,-108.753859,Charlotte Metro
LOC-4414,275 Mary Overpass,Mesa,AZ,52078,Schultz County,44.486407,-101.838808,Phoenix Metro
LOC-4415,4210 Joe Tunnel,BUFFALO,NY,44041,Gonzales County,33.497216,-68.788755,New York Metro
LOC-4416,807 Ryan Mall,Phoenix,AZ,61215,Peck County,44.564279,-71.61602,Phoenix Metro
LOC-4417,706 Riley River Apt. 196,Rockford,IL,17515,Alvarado County,46.323706,-91.520852,Chicago Metro
LOC-4418,35623 Kramer Extensions Apt. 118,San Antonio,TX,15172,Ruiz County,28.315864,-82.72573,Dallas-Fort Worth Metro
LOC-4419,08222 Michael Curve,New Rochelle,NY,26656,Brady County,25.528239,-67.217999,New York Metro
LOC-4420,939 Reyes Trafficway,Durham,NC,22324,Williams County,34.50408,-73.121777,Charlotte Metro
LOC-4421,6617 Mary Bridge,Tempe,AZ,57584,Lin County,32.373682,,Phoenix Metro
LOC-4422,8247 Prince Ridges Apt. 173,Bethlehem,PA,85577,Bradley County,45.343783,-121.940204,Philadelphia Metro
LOC-4423,5068 Murray Meadow Apt. 273,Mesa,AZ,98516,Martinez County,36.844038,-103.886395,Phoenix Metro
LOC-4424,50245 Phillip Flats,grand rapids,MI,90204,Martinez County,33.760481,-112.819762,Detroit Metro
LOC-4425,52416 Strickland Roads Suite 646,Parma,OH,70094,Herrera County,28.754349,-110.320417,Columbus Metro
LOC-4426,6469 Joshua Station Suite 000,Jacksonville,FL,43333,Michael County,29.734787,-81.846794,Miami Metro
LOC-4427,137 Lee Pass,Scranton,PA,83534,Nelson County,42.918841,-122.135181,Philadelphia Metro
LOC-4428,73823 Dylan Vista,Tempe,AZ,7736,Cummings County,44.800555,-95.66339,Phoenix Metro
LOC-4429,76223 Joseph Cape,Fort Lauderdale,FL,12323,Wilson County,33.891217,-80.771172,Miami Metro
LOC-4430,77657 Lutz Mews Apt. 000,Tacoma,WA,46382-5618,Smith County,41.019898,-88.586761,Seattle Metro
LOC-4431,118 Martin Street Suite 793,Yonkers,NY,79283,Hanson County,40.248534,-99.663726,New York Metro
LOC-4432,8914 David Radial,Sacramento,CA,73747,May County,30.911174,-96.52199,Los Angeles Metro
LOC-4433,15558 Deborah Parkway Suite 575,VIRGINIA BEACH,VA,18063,Murray County,37.679997,-94.970078,Washington DC Metro
LOC-4434,318 Jill Plaza,Raleigh,NC,21132,Taylor County,35.280205,-83.440509,Charlotte Metro
LOC-4435,0844 Price Route,Jersey City,NJ,47028,Flores County,32.463556,-90.286047,New York Metro
LOC-4436,381 William Stravenue,Aurora,IL,74558,Travis County,42.70914,-98.008684,Chicago Metro
LOC-4437,84293 Stephanie Streets Suite 570,Philadelphia,PA,23978,Jones County,36.986813,-73.995948,Philadelphia Metro
LOC-4438,37010 Ward Locks Apt. 549,Aurora,CO,66619,Tucker County,30.227309,-102.427679,Denver Metro
LOC-4439,9310 Natalie Expressway,Dayton,OH,74118,Holland County,36.626456,,Columbus Metro
LOC-4440,5699 Ryan Brooks Suite 186,Hampton,VA,70571,Jensen County,40.825408,-84.559167,Washington DC Metro
LOC-4441,95661 Lori Wall Apt. 892,Scranton,PA,87864,Boyer County,42.314778,-120.809271,Philadelphia Metro
LOC-4442,5864 Michael Valleys,Hampton,VA,87298,Young County,32.82766,-116.544271,Washington DC Metro
LOC-4443,3363 Susan Prairie Apt. 896,Aurora,CO,20644,Hinton County,41.39183,-83.867599,Denver Metro
LOC-4444,617 Lucas Plains,Dayton,OH,94521,Reynolds County,40.283643,-120.109848,Columbus Metro
LOC-4445,4964 Gerald Mall Apt. 558,Vancouver,WA,64298,Ayala County,26.80386,-111.184967,Seattle Metro
LOC-4446,35808 Richardson Road,Peoria,IL,86778,Odom County,47.364309,-117.458336,Chicago Metro
LOC-4447,4910 Cameron Highway,Orlando,FL,53540,Pollard County,26.188158,-88.729953,Miami Metro
LOC-4448,92727 Hunter Fords,Sterling  Heights,MI,98432,Roberts County,46.051256,-90.745462,Detroit Metro
LOC-4449,328 Sheila Corners Suite 717,Bellevue,WA,74679,Hayes County,38.114423,-83.643997,Seattle Metro
LOC-4450,03402 Tamara Overpass,Redmond,WA,1266,Wiggins County,41.516275,-116.970468,Seattle Metro
LOC-4451,74574 Thomas Ridges Apt. 848,Aurora,IL,63451,Smith County,38.711464,-101.478593,Chicago Metro
LOC-4452,01330 Jennifer Harbor,Reading,PA,43208,Summers County,42.646038,-80.614263,Philadelphia Metro
LOC-4453,0113 Daniel Shore,El Paso,TX,97908,Fields County,,-94.858564,Dallas-Fort Worth Metro
LOC-4454,277 Joseph Gateway,Reading,PA,34037,Newman County,40.156035,-96.425063,Philadelphia Metro
LOC-4455,5618 Simmons Ports Apt. 583,Thornton,CO,61652,Clark County,41.18672,-116.675007,Denver Metro
LOC-4456,9747 Sarah Roads Apt. 487,Phoenix,AZ,N/A,Harmon County,27.858843,-97.50933,Phoenix Metro
LOC-4457,290 Jeffrey Pike,Jersey City,NJ,43556,Barron County,46.689171,-105.329841,New York Metro
LOC-4458,6197 Stephens Cliffs Apt. 666,Elizabeth,NJ,75235,Vega County,30.765888,-82.835472,New York Metro
LOC-4459,9927 Craig Spring,Tempe,AZ,73190,Roberson County,29.756791,-120.03286,Phoenix Metro
LOC-4460,657 House Street Suite 597,ATHENS,GA,10132,Ramos County,35.979811,-88.115754,Atlanta Metro
LOC-4461,776 Lewis Shores Apt. 075,Charlotte,NC,64124-1577,Johnson County,36.071493,-108.940574,Charlotte Metro
LOC-4462,233 Young Fork Apt. 474,Akron,OH,97622,Vazquez County,28.485902,-75.853026,Columbus Metro
LOC-4463,7886 Cole Mission,Arlington,TX,47988,Sanchez County,33.469803,-99.877862,Dallas-Fort Worth Metro
LOC-4464,6052 Teresa Wells Apt. 213,Virginia Beach,VA,55647,Robinson County,33.897719,-67.631461,Washington DC Metro
LOC-4465,789 Lauren Pass Apt. 229,Tampa,FL,68391,Douglas County,45.457433,,Miami Metro
LOC-4466,7693 William Plain Apt. 707,CARY,NC,17259,George County,29.044724,-84.751345,Charlotte Metro
LOC-4467,906 Jacob Shore,Macon,GA,64420,Banks County,47.198111,-119.897347,Atlanta Metro
LOC-4468,434 Weber Port Suite 470,Lansing,MI,89625,Little County,34.312326,-70.873972,Detroit Metro
LOC-4469,671 Jacqueline Throughway Apt. 498,Sarasota,FL,67854,Welch County,41.054822,-109.427006,Miami Metro
LOC-4470,43650 Garcia Divide Suite 724,WARREN,MI,89318,Smith County,34.04472,,Detroit Metro
LOC-4471,87013 Melanie Landing Suite 670,Elizabeth,NJ,29017,Brown County,27.716765,-67.536257,New York Metro
LOC-4472,717 Adrian Turnpike,Chicago,IL,70597,Cook County,47.196248,-77.840533,Chicago Metro
LOC-4473,071 Edward Common,Peoria,IL,24168-6962,Allen County,42.598399,-73.156277,Chicago Metro
LOC-4474,50346 Miranda Roads Apt. 734,Richmond,VA,97926,Davis County,38.900097,-103.201244,Washington DC Metro
LOC-4475,414 Houston Key Suite 451,Colorado Springs,CO,88079,Drake County,42.23388,-101.62368,Denver Metro
LOC-4476,35591 Leon Throughway,Allentown,PA,87689,Turner County,42.716871,-96.97041,Philadelphia Metro
LOC-4477,6630 Patrick Fort,Lakewood,CO,88816,Hunt County,32.490135,-83.883221,Denver Metro
LOC-4478,650 Sean Hill Suite 352,atlanta,GA,26684,Lam County,29.988491,-84.361389,Atlanta Metro
LOC-4479,019 Robert Fort Suite 470,Akron,OH,71730,Roman County,34.675927,-115.073572,Columbus Metro
LOC-4480,677 Lynn Fords Suite 145,Scottsdale,AZ,57147,Hernandez County,26.922616,-116.281767,Phoenix Metro
LOC-4481,649 Gina Island Apt. 509,Aurora,IL,94691,Smith County,41.615962,-103.86797,Chicago Metro
LOC-4482,51840 Hurley Rapid Apt. 946,Dayton,OH,57787,Cox County,38.80079,-115.157104,Columbus Metro
LOC-4483,71004 Michelle Meadow,Naples,FL,82924,Cannon County,25.594136,,Miami Metro
LOC-4484,84709 Barbara Estate Apt. 509,Jersey City,NJ,81688,Davis County,41.410452,-89.323886,New York Metro
LOC-4485,39236 Louis Forges Apt. 865,Fort Lauderdale,FL,79095,Burns County,27.389013,-82.606619,Miami Metro
LOC-4486,92491 William Summit,Lansing,MI,73494,Kent County,34.442386,-86.141242,Detroit Metro
LOC-4487,06238 William Shoal,Cincinnati,OH,5206,Dean County,40.742312,-72.878623,Columbus Metro
LOC-4488,1679 Tristan Locks Apt. 960,Denver,CO,56323,Henry County,26.133446,-92.859138,Denver Metro
LOC-4489,72923 Sonya Squares,Dayton,OH,55956,Nguyen County,42.185001,,Columbus Metro
LOC-4490,35315 Michael Expressway,Charlotte,NC,83664,Joseph County,37.789352,-85.215328,Charlotte Metro
LOC-4491,245 Kelsey Stravenue Apt. 941,Tacoma,WA,67048-4475,Adams County,35.270345,-77.754813,Seattle Metro
LOC-4492,716 Amanda Ridge Apt. 182,Cleveland,OH,93099,Roberts County,42.544259,-110.192497,Columbus Metro
LOC-4493,216 Nicholas Rapid Suite 038,Savannah,GA,85245,Reynolds County,30.264029,-69.697648,Atlanta Metro
LOC-4494,732 Jeff Dam Apt. 426,Sarasota,FL,66413,Gonzalez County,28.916177,-117.47673,Miami Metro
LOC-4495,8125 Garcia Junctions,Orlando,FL,37097,Kidd County,39.692794,-110.042195,Miami Metro
LOC-4496,475 Joshua Mountain Suite 176,Miami,FL,11136,Collins County,39.568087,-109.607587,Miami Metro
LOC-4497,1057 Contreras Bypass Suite 525,Sterling Heights,MI,94095,Robinson County,28.768446,-119.665993,Detroit Metro
LOC-4498,244 Bates Throughway,Augusta,GA,63698,Hall County,38.159229,-81.188744,Atlanta Metro
LOC-4499,99550 Webb Valleys Suite 728,ANN ARBOR,MI,49064,Mueller County,41.576013,-101.834583,Detroit Metro
LOC-4500,706 Thompson Turnpike Apt. 162,Edison,NJ,78678,Lopez County,31.887093,-81.392046,New York Metro
LOC-4501,77149 Kelley Mountains Apt. 484,Lakewood,NJ,25265,Silva County,43.395149,-89.111776,New York Metro
LOC-4502,1528 Adam Terrace,Kirkland,WA,61157-8129,Coleman County,30.592642,-91.824241,Seattle Metro
LOC-4503,080 Andrew Mountains,Savannah,GA,41064,Davidson County,28.629651,-115.928616,Atlanta Metro
LOC-4504,882 Whitney Prairie,Columbus,GA,19529,Wilcox County,46.101457,-119.361143,Atlanta Metro
LOC-4505,10942 Cynthia Springs Suite 791,Durham,NC,74589,Lewis County,40.382714,-75.644406,Charlotte Metro
LOC-4506,9299 Gary Corners,scottsdale,AZ,13731,Johnson County,32.444809,-123.299169,Phoenix Metro
LOC-4507,79825 Armstrong Turnpike,Augusta,GA,82158,Duncan County,25.745592,-82.426653,Atlanta Metro
LOC-4508,9432 Clarke Fort,Aurora,IL,26473,Thompson County,42.005838,-97.247148,Chicago Metro
LOC-4509,0807 May Bridge,Buffalo,NY,17251,Hall County,42.549059,-104.834621,New York Metro
LOC-4510,1506 Hernandez Light,Yonkers,NY,71905,Smith County,45.857458,-90.636835,New York Metro
LOC-4511,208 Wilson Knolls Apt. 228,Spokane,WA,25733,Butler County,46.073219,-94.055205,Seattle Metro
LOC-4512,09997 Lane Creek Apt. 715,Scranton,PA,95411,Riddle County,28.364904,-84.011087,Philadelphia Metro
LOC-4513,64873 Martinez Key,Chandler,AZ,87068,Austin County,35.480098,-90.880472,Phoenix Metro
LOC-4514,25996 Boyd Ford,Chandler,AZ,6399,Adams County,36.488923,-91.545182,Phoenix Metro
LOC-4515,297 Fuller Club,Aurora,CO,17241,Rogers County,31.723737,-67.230655,Denver Metro
LOC-4516,959 Pratt Common,Fort Lauderdale,FL,89927,French County,41.774676,-68.665618,Miami Metro
LOC-4517,7007 Caroline Corner Apt. 353,Sacramento,CA,33850,Robinson County,28.393999,-103.725533,Los Angeles Metro
LOC-4518,9217 James Branch,Joliet,IL,53590,Rosario County,40.426357,-81.943343,Chicago Metro
LOC-4519,5886 Wright Creek,Savannah,GA,86553,Lucero County,42.724871,-82.669856,Atlanta Metro
LOC-4520,387 Nicholas Circles Suite 421,Kirkland,WA,21869,Rodriguez County,38.577138,-75.759336,Seattle Metro
LOC-4521,491 Jessica Lights Suite 951,Fayetteville,NC,10936,Alvarez County,41.37232,-80.405589,Charlotte Metro
LOC-4522,6648 Joshua Corners,Pittsburgh,PA,54398,Robinson County,35.976032,-99.069415,Philadelphia Metro
LOC-4523,0019 Pamela Views Apt. 063,Philadelphia,PA,13150,Peters County,43.342598,-75.43284,Philadelphia Metro
LOC-4524,4326 Mejia Port,Miami,FL,N/A,Morrow County,33.926913,-110.187076,Miami Metro
LOC-4525,89819 Mason Shore Suite 517,Colorado Springs,CO,78248,George County,30.161075,-91.557745,Denver Metro
LOC-4526,3698 Patricia Forest Suite 594,Austin,TX,85170,Ferguson County,26.942836,,Dallas-Fort Worth Metro
LOC-4527,49408 Charlene Cliff,Fort Collins,CO,8423,Johnson County,47.020022,-102.797199,Denver Metro
LOC-4528,9569 Carrie Squares,Springfield,IL,36763,Robinson County,34.776191,-70.795711,Chicago Metro
LOC-4529,67926 Roberts Track,Augusta,GA,61729,Sexton County,40.334294,-121.38211,Atlanta Metro
LOC-4530,075 Matthew Viaduct,Aurora,CO,68838,Andrews County,41.905303,-81.055973,Denver Metro
LOC-4531,640 Brian Mission,San Diego,CA,93729,Rodriguez County,35.164126,-72.688425,Los Angeles Metro
LOC-4532,9651 Linda Islands,Chicago,IL,79886,Jacobs County,41.959933,-92.757014,Chicago Metro
LOC-4533,653 Roberts Groves,Bethlehem,PA,68661,Gomez County,32.880082,-95.280511,Philadelphia Metro
LOC-4534,839 Christopher Lakes Suite 654,jersey city,NJ,12789,Wilkerson County,46.647591,-123.064279,New York Metro
LOC-4535,7812 Holmes Passage,Vancouver,WA,49711,Dennis County,27.689683,-102.398419,Seattle Metro
LOC-4536,8632 Christopher Mountain,Kirkland,WA,21270,Williams County,33.434653,-102.202818,Seattle Metro
LOC-4537,78176 John Stravenue,Chicago,IL,67730,Thompson County,33.19476,-121.600745,Chicago Metro
LOC-4538,811 Gabriel Mill Suite 615,greensboro,NC,93980,York County,28.168917,-88.306984,Charlotte Metro
LOC-4539,8442 Price Mews,Ann Arbor,MI,95303,Logan County,38.960587,-106.458219,Detroit Metro
LOC-4540,42597 Stewart Course,Scranton,PA,95128,White County,46.744974,-71.542084,Philadelphia Metro
LOC-4541,5847 Miller Lock Apt. 499,Syracuse,NY,48388,Smith County,45.029037,-106.649122,New York Metro
LOC-4542,409 Matthew Rue,Virginia Beach,VA,78678,Turner County,30.421387,-120.316577,Washington DC Metro
LOC-4543,52165 Andrea Views Suite 390,Woodbridge,NJ,45670,Ellis County,45.055258,-89.083249,New York Metro
LOC-4544,6752 Newman Falls Apt. 315,Norfolk,VA,14616,Castillo County,41.781517,-109.188556,Washington DC Metro
LOC-4545,65811 Joshua Throughway Apt. 778,newport news,VA,82107,Hall County,37.505855,-82.011353,Washington DC Metro
LOC-4546,0968 Nancy Port,Philadelphia,PA,85412,Taylor County,41.991029,-121.097008,Philadelphia Metro
LOC-4547,1662 Melissa Rest,New York,NY,11823,Lucas County,36.524959,-117.404744,New York Metro
LOC-4548,60177 Michele Junctions Suite 813,Winston-Salem,NC,12335,Martinez County,39.414255,-107.238723,Charlotte Metro
LOC-4549,35427 Christopher Ville Apt. 332,Charlotte,NC,23257,Schneider County,32.486844,-71.133629,Charlotte Metro
LOC-4550,25304 Ruiz Inlet,Augusta,GA,55767,Smith County,27.484115,-98.841617,Atlanta Metro
LOC-4551,85331 Matthew Hill Apt. 562,Sarasota,FL,86546,Tapia County,36.457946,-81.500443,Miami Metro
LOC-4552,3184 John Heights Apt. 152,naperville,IL,17854,Hoover County,39.893937,-88.83697,Chicago Metro
