transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed,days_to_close,commission_rate
TXN-04292,LST-2123,BYR-0339,AGT-0124,2261899.62,2021-02-03,2021-03-05,131941.16,Cancelled,Cash,True,30,5.833201386717595
TXN-04293,LST-5147,BYR-2041,AGT-0027,175769.67,2021-05-29,2021-07-04,4555.88,Completed,Conventional,True,36,2.591960262541313
TXN-04294,LST-2992,BYR-0612,AGT-0013,440316.71,2021-04-14,2021-05-14,18007.16,Completed,Jumbo,False,30,4.089592693404708
TXN-04295,LST-0722,BYR-2981,AGT-0057,1255926.86,2024-01-25,2024-03-01,65501.39,Cancelled,Cash,False,36,5.215382526335968
TXN-04296,LST-3477,BYR-2025,AGT-0130,2385113.6,2023-12-14,2024-01-22,93377.83,Completed,Conventional,False,39,3.9150265211686355
TXN-04297,LST-2082,BYR-0758,AGT-0142,1584734.51,2020-06-16,2020-07-24,53819.36,Pending,FHA,True,38,3.3961120717942843
TXN-04298,LST-1550,BYR-0043,AGT-0153,2495942.53,2023-10-19,2023-11-04,111602.42,Cancelled,Conventional,False,16,4.471353753485662
TXN-04299,LST-4711,BYR-3589,AGT-0221,1604468.58,2022-05-22,2022-06-21,58806.0,Cancelled,Conventional,True,30,3.6651387713681496
TXN-04300,LST-0228,BYR-1815,AGT-0259,1152164.5,2021-05-25,2021-06-23,62190.64,Completed,Conventional,True,29,5.397722287051892
TXN-04301,LST-4950,BYR-2132,AGT-0144,1015330.68,2023-01-02,2023-01-19,36101.66,Cancelled,USDA,True,17,3.5556553851007435
TXN-04302,LST-2086,BYR-3202,AGT-0277,1379088.67,2021-07-20,2021-08-11,70521.42,Completed,Conventional,True,22,5.113624782371681
TXN-04303,LST-1259,BYR-0762,AGT-0056,2532102.49,2021-07-28,2021-09-05,127604.69,Cancelled,USDA,True,39,5.039475712533263
TXN-04304,LST-5424,BYR-0329,AGT-0212,103991.28,2022-04-15,2022-05-21,6020.35,Cancelled,Cash,True,36,5.78928348607691
TXN-04305,LST-4972,BYR-1031,AGT-0243,2078605.39,2020-03-25,2020-04-29,119557.52,Completed,FHA,False,35,5.7518142007704505
TXN-04306,LST-5245,BYR-1779,AGT-0020,1476340.53,2021-09-04,2021-10-06,58921.88,Cancelled,Cash,True,32,3.991076503196725
TXN-04307,LST-1847,BYR-2528,AGT-0168,2561315.96,2024-04-09,2024-05-18,139576.29,Cancelled,Cash,True,39,5.4493975823271725
TXN-04308,LST-2472,BYR-2326,AGT-0212,350065.18,2023-08-13,2023-08-31,19006.59,Completed,Conventional,True,18,5.429443168269406
TXN-04309,LST-4587,BYR-1034,AGT-0017,2213082.86,2023-09-14,2023-10-02,82907.55,Pending,VA,True,18,3.746246988691603
TXN-04310,LST-5438,BYR-3856,AGT-0237,544320.2,2024-03-16,2024-03-31,24732.84,Pending,Conventional,False,15,4.543803445104555
TXN-04311,LST-4969,BYR-0457,AGT-0122,2690484.59,2023-05-19,2023-06-13,143105.66,Completed,Cash,True,25,5.3189548281337675
TXN-04312,LST-5321,BYR-1203,AGT-0140,2833861.52,2022-11-11,2022-12-13,122296.36,Pending,Conventional,True,32,4.315537620201004
TXN-04313,LST-2221,BYR-0024,AGT-0293,1210133.45,2024-09-01,2024-09-18,69098.18,Pending,FHA,True,17,5.70996364078689
TXN-04314,LST-2313,BYR-0940,AGT-0112,1313757.1,2021-04-25,2021-05-15,64865.6,Pending,FHA,True,20,4.937411946241813
TXN-04315,LST-0268,BYR-1391,AGT-0097,1238018.39,2022-08-26,2022-09-12,67621.72,Completed,VA,False,17,5.462093337724975
TXN-04316,LST-1587,BYR-2432,AGT-0252,1640997.58,2021-08-16,2021-09-18,81561.33,Completed,Cash,True,33,4.970228536229773
TXN-04317,LST-2246,BYR-0154,AGT-0029,1700069.05,2020-11-07,2020-12-14,58985.16,Cancelled,Jumbo,True,37,3.4695743681705165
TXN-04318,LST-4275,BYR-1554,AGT-0246,1407045.77,2024-08-30,2024-09-22,53414.84,Pending,Cash,True,23,3.796240402328916
TXN-04319,LST-5345,BYR-1441,AGT-0265,2186195.13,2023-08-15,2023-09-22,126824.53,Cancelled,Conventional,True,38,5.801153257531958
TXN-04320,LST-1981,BYR-1092,AGT-0292,740421.78,2020-08-07,2020-09-21,39709.72,Completed,VA,True,45,5.363121544047502
TXN-04321,LST-5608,BYR-0845,AGT-0042,1066938.92,2023-07-08,2023-07-27,27503.83,Completed,FHA,False,19,2.5778261046096254
TXN-04322,LST-5745,BYR-3082,AGT-0204,447952.6,2020-07-08,2020-08-09,16963.0,Completed,Conventional,True,32,3.7867845839046366
TXN-04323,LST-1768,BYR-3147,AGT-0213,701858.74,2024-06-22,2024-07-22,38950.87,Completed,Conventional,True,30,5.549673713545265
TXN-04324,LST-5734,BYR-2798,AGT-0121,1795911.42,2023-11-12,2023-11-27,52629.59,Completed,VA,False,15,2.9305225978238947
TXN-04325,LST-2811,BYR-1826,AGT-0061,699145.94,2022-02-14,2022-03-27,37442.27,Pending,Cash,True,41,5.355429797675718
TXN-04326,LST-5324,BYR-2838,AGT-0190,1259542.09,2022-05-17,2022-06-01,34486.72,Cancelled,VA,False,15,2.738036328742297
TXN-04327,LST-3599,BYR-0906,AGT-0084,2355128.2,2022-06-08,2022-07-08,79845.42,Completed,Conventional,True,30,3.390279136396906
TXN-04328,LST-3679,BYR-0188,AGT-0138,500126.07,2021-04-09,2021-05-19,16172.94,Unknown,VA,True,40,3.233772636567416
TXN-04329,LST-5564,BYR-0830,AGT-0233,1779787.35,2023-10-18,2023-11-06,61931.5,Unknown,Conventional,True,19,3.4797134612738985
TXN-04330,LST-0517,BYR-2044,AGT-0177,2065656.3,2020-11-01,2020-11-30,78510.24,Pending,Cash,True,29,3.8007407137382923
TXN-04331,LST-5849,BYR-3547,AGT-0146,947971.59,2021-04-03,2021-05-06,33586.96,Pending,Conventional,True,33,3.5430344489543195
TXN-04332,LST-2983,BYR-2463,AGT-0141,2314898.45,2020-12-10,2020-12-30,62899.61,Cancelled,Conventional,False,20,2.7171649797424156
TXN-04333,LST-0819,BYR-0102,AGT-0280,666355.97,2020-12-13,2021-01-10,36742.78,Cancelled,FHA,True,28,5.5139867659623425
TXN-04334,LST-5320,BYR-1065,AGT-0007,1744451.73,2022-12-10,2023-01-12,78460.7,Cancelled,Conventional,True,33,4.497728349296314
TXN-04335,LST-3468,BYR-2440,AGT-0154,415921.72,2021-04-04,2021-05-08,24660.25,Cancelled,Conventional,True,34,5.929060401077395
TXN-04336,LST-5320,BYR-0855,AGT-0132,1695767.94,2022-10-29,2022-11-26,56636.61,Cancelled,Jumbo,False,28,3.3398797479329634
TXN-04337,LST-5807,BYR-0531,AGT-0068,996054.52,2020-03-08,2020-04-12,40291.95,Unknown,USDA,True,35,4.045155078458958
TXN-04338,LST-3319,BYR-0893,AGT-0209,387832.5,2021-09-04,2021-10-14,17484.77,Completed,Conventional,True,40,4.508330271444502
TXN-04339,LST-4258,BYR-0867,AGT-0207,3142909.48,2024-08-29,2024-09-24,180506.92,Completed,Conventional,False,26,5.743306358285572
TXN-04340,LST-2082,BYR-2267,AGT-0011,1761461.48,2020-04-11,2020-05-09,74628.12,Pending,Conventional,True,28,4.236715979732921
TXN-04341,LST-1327,BYR-1431,AGT-0153,2298151.52,2023-03-05,2023-03-28,134091.82,Completed,FHA,True,23,5.834768457738592
TXN-04343,LST-2609,BYR-0146,AGT-0280,1339910.96,2022-01-04,2022-02-10,43378.41,Completed,Conventional,True,37,3.2374098947589776
TXN-04344,LST-5153,BYR-2021,AGT-0008,1098246.87,2024-08-03,2024-08-21,52747.86,Pending,Conventional,True,18,4.802914667082092
TXN-04345,LST-2496,BYR-0248,AGT-0154,575170.46,2024-02-11,2024-03-19,25697.9,Pending,VA,True,37,4.467875488598633
TXN-04346,LST-5262,BYR-3545,AGT-0184,551719.74,2023-03-09,2023-04-04,23476.42,Cancelled,Conventional,True,26,4.255135043745217
TXN-04347,LST-3223,BYR-3961,AGT-0239,1167019.19,2020-05-05,2020-06-19,47865.54,Cancelled,Cash,True,45,4.101521244050837
TXN-04348,LST-3972,BYR-0525,AGT-0266,1661579.24,2023-12-20,2024-01-17,50088.86,Cancelled,Conventional,False,28,3.0145333303514312
TXN-04349,LST-2155,BYR-1700,AGT-0057,984064.58,2022-09-21,2022-10-16,39045.68,Cancelled,Conventional,True,25,3.967796503761979
TXN-04350,LST-2013,BYR-2682,AGT-0271,2175265.13,2024-05-08,2024-06-02,58064.03,Unknown,Cash,False,25,2.669285191915893
TXN-04351,LST-0876,BYR-3106,AGT-0281,1505091.11,2020-06-22,2020-07-09,87959.9,Pending,Conventional,True,17,5.844157833076298
TXN-04352,LST-2802,BYR-1280,AGT-0282,887836.57,2021-11-09,2021-12-16,37725.4,Unknown,Conventional,True,37,4.24913787905808
TXN-04353,LST-0775,BYR-3737,AGT-0048,1194518.48,2020-12-19,2021-01-03,71044.88,Unknown,Conventional,True,15,5.9475747918106725
TXN-04354,LST-0390,BYR-2767,AGT-0065,1478988.52,2021-06-06,2021-06-21,37115.99,Completed,Conventional,True,15,2.5095522715754415
TXN-04355,LST-4551,BYR-3102,AGT-0126,1779876.49,2023-11-29,2024-01-10,70829.18,Cancelled,Jumbo,False,42,3.979443539927874
TXN-04356,LST-0818,BYR-2212,AGT-0151,1351028.18,2024-04-24,2024-06-06,77446.24,Completed,VA,True,43,5.732392643357003
TXN-04357,LST-2937,BYR-2680,AGT-0214,1480728.55,2022-09-27,2022-10-24,59405.88,Pending,Conventional,False,27,4.011935881157961
TXN-04358,LST-1911,BYR-1797,AGT-0222,883254.06,2022-05-25,2022-06-17,35039.46,Completed,Cash,True,23,3.967087340645793
TXN-04359,LST-5183,BYR-2690,AGT-0113,1938212.25,2023-03-05,2023-04-12,76936.49,Completed,Conventional,False,38,3.969456389515648
TXN-04360,LST-5062,BYR-1794,AGT-0058,555823.78,2022-10-25,2022-11-28,26586.47,Completed,Conventional,True,34,4.783255225244231
TXN-04361,LST-4262,BYR-3218,AGT-0233,703864.33,2020-04-02,2020-05-05,37290.1,Pending,VA,True,33,5.2979101810714
TXN-04362,LST-5132,BYR-2450,AGT-0197,1131087.49,2023-06-14,2023-06-30,30974.74,Pending,Conventional,False,16,2.7384919622795936
TXN-04363,LST-4248,BYR-0209,AGT-0230,1817561.9,2022-11-22,2022-12-23,45731.53,Completed,Conventional,True,31,2.5160920241560962
TXN-04364,LST-4173,BYR-0422,AGT-0182,116974.74,2022-07-02,2022-07-20,6800.97,Pending,Conventional,True,18,5.814050110305867
TXN-04365,LST-1162,BYR-0065,AGT-0262,1899252.34,2023-11-30,2023-12-15,53419.98,Completed,Cash,True,15,2.812684700970278
TXN-04366,LST-3577,BYR-3322,AGT-0288,2043514.84,2020-09-20,2020-10-28,120029.16,Pending,Conventional,True,38,5.873662263201377
TXN-04367,LST-0834,BYR-3460,AGT-0245,1752611.24,2021-05-07,2021-06-13,43922.85,Pending,Conventional,True,37,2.506137641796706
TXN-04368,LST-1092,BYR-2459,AGT-0230,2026135.18,2023-10-21,2023-11-30,97324.78,Cancelled,Conventional,True,40,4.803469233479278
TXN-04369,LST-3271,BYR-2949,AGT-0034,1661714.19,2021-12-26,2022-01-16,80257.2,Pending,FHA,True,21,4.829783634452806
TXN-04370,LST-4878,BYR-0339,AGT-0131,2018127.6,2023-10-31,2023-12-01,109893.75,Completed,Conventional,True,31,5.445332098921792
TXN-04371,LST-0918,BYR-1472,AGT-0159,546764.46,2021-07-06,2021-07-29,31943.13,Pending,Cash,True,23,5.842210373366258
TXN-04372,LST-0124,BYR-1693,AGT-0007,682570.91,2022-01-11,2022-02-16,35607.18,Completed,Conventional,True,36,5.2166272365753175
TXN-04373,LST-5840,BYR-0195,AGT-0140,711715.41,2020-09-16,2020-10-09,24751.39,Completed,VA,True,23,3.4777088780471956
TXN-04374,LST-2999,BYR-2054,AGT-0033,1677681.26,2020-12-07,2021-01-09,70447.28,Completed,Jumbo,True,33,4.199086064774902
TXN-04375,LST-5648,BYR-3130,AGT-0167,2213005.53,2021-04-21,2021-05-22,65600.96,Pending,VA,True,31,2.9643378252199852
TXN-04376,LST-3675,BYR-1887,AGT-0197,965246.2,2022-11-15,2022-12-08,25525.48,Pending,Jumbo,True,23,2.6444527831344997
TXN-04377,LST-1125,BYR-1960,AGT-0068,211040.28,2021-07-13,2021-08-06,10448.23,Cancelled,FHA,True,24,4.950822658120051
TXN-04378,LST-4488,BYR-1122,AGT-0198,1371386.08,2023-05-10,2023-06-05,37685.95,Completed,Cash,True,26,2.7480189969552553
TXN-04379,LST-0475,BYR-1902,AGT-0078,925645.66,2024-06-30,2024-08-03,24323.45,Pending,Conventional,True,34,2.6277279796245145
TXN-04380,LST-0277,BYR-3918,AGT-0147,2516823.95,2022-05-21,2022-06-18,108470.49,Cancelled,FHA,True,28,4.3098163461135215
TXN-04381,LST-2871,BYR-1117,AGT-0171,506083.73,2023-11-26,2023-12-15,14439.41,Cancelled,Conventional,True,19,2.853166214215185
TXN-04382,LST-0636,BYR-2449,AGT-0292,2345007.96,2022-10-09,2022-11-17,71329.94,Completed,Conventional,True,39,3.041778160957714
TXN-04383,LST-3254,BYR-2396,AGT-0265,589055.88,2023-01-15,2023-02-16,21014.72,Cancelled,Conventional,True,32,3.5675257158964273
TXN-04384,LST-5566,BYR-3928,AGT-0088,1783564.3,2024-04-19,2024-05-21,97883.58,Cancelled,USDA,True,32,5.4880880941606645
TXN-04385,LST-1390,BYR-3623,AGT-0148,2951336.77,2024-01-11,2024-02-22,89948.39,Cancelled,FHA,True,42,3.0477169164263147
TXN-04386,LST-4162,BYR-3043,AGT-0147,327770.04,2023-10-27,2023-12-06,9132.49,Completed,Conventional,True,40,2.786249164200609
TXN-04387,LST-1259,BYR-1669,AGT-0104,2499236.29,2021-09-21,2021-10-30,66935.9,Pending,Cash,False,39,2.6782541637949726
TXN-04388,LST-0886,BYR-2656,AGT-0042,1884956.29,2021-09-19,2021-10-28,74082.5,Cancelled,Cash,True,39,3.9301972355019434
TXN-04389,LST-5661,BYR-2399,AGT-0103,2960220.13,2023-09-14,2023-10-07,114579.81,Completed,VA,True,23,3.8706516734618654
TXN-04390,LST-5733,BYR-3207,AGT-0189,1813694.46,2021-08-17,2021-09-04,105042.05,Cancelled,Jumbo,False,18,5.791606707559773
TXN-04391,LST-1370,BYR-3372,AGT-0152,2222203.03,2022-12-11,2023-01-07,77551.11,Cancelled,USDA,True,27,3.489830089917572
TXN-04392,LST-0317,BYR-1041,AGT-0103,1502571.76,2022-02-06,2022-03-02,86053.14,Completed,Conventional,False,24,5.727056922725607
TXN-04393,LST-0065,BYR-3646,AGT-0029,1067753.58,2024-02-12,2024-03-24,61397.16,Cancelled,Conventional,False,41,5.750124480968727
TXN-04394,LST-3808,BYR-0004,AGT-0126,1408743.48,2022-02-19,2022-03-24,78494.13,Pending,VA,True,33,5.571924989494894
TXN-04395,LST-5266,BYR-2425,AGT-0233,353038.68,2024-09-16,2024-10-22,15621.59,Pending,Conventional,True,36,4.4248947452443455
TXN-04396,LST-3979,BYR-0506,AGT-0002,343073.34,2021-06-06,2021-07-11,20005.38,Pending,Conventional,True,35,5.831225474996104
TXN-04397,LST-1521,BYR-2606,AGT-0173,1244269.82,2020-12-29,2021-01-25,63850.97,Completed,Cash,True,27,5.131601600688185
TXN-04398,LST-3174,BYR-2481,AGT-0090,1051568.09,2020-09-11,2020-10-07,52460.11,Completed,Conventional,True,26,4.988750657125778
TXN-04399,LST-2181,BYR-0229,AGT-0072,896408.5,2020-08-24,2020-09-24,39598.16,Completed,Jumbo,True,31,4.417423529562694
TXN-04400,LST-2028,BYR-3456,AGT-0112,616157.41,2024-05-08,2024-06-02,36373.34,Completed,Conventional,True,25,5.903254494659083
TXN-04401,LST-3301,BYR-3455,AGT-0099,1036845.47,2024-04-03,2024-05-02,40027.28,Completed,VA,True,29,3.8604865583296615
TXN-04402,LST-3256,BYR-0723,AGT-0178,1341747.59,2021-09-05,2021-10-15,67859.64,Cancelled,Cash,True,40,5.057556317280212
TXN-04403,LST-2746,BYR-0574,AGT-0033,2034281.16,2020-05-31,2020-07-06,89049.96,Completed,Jumbo,True,36,4.37746569898922
TXN-04404,LST-5915,BYR-2657,AGT-0194,2114310.16,2022-03-07,2022-03-31,108467.36,Completed,FHA,True,24,5.13015365730447
TXN-04405,LST-1464,BYR-1058,AGT-0154,1785710.23,2023-06-26,2023-07-25,97080.4,Completed,FHA,True,29,5.436514747412294
TXN-04406,LST-0270,BYR-0152,AGT-0021,1666003.59,2020-08-04,2020-08-25,58928.19,Completed,FHA,False,21,3.537098620537787
TXN-04407,LST-2999,BYR-2936,AGT-0193,1582689.68,2021-02-23,2021-03-29,56106.21,Completed,VA,True,34,3.5449912076257424
TXN-04408,LST-1416,BYR-1069,AGT-0215,1682122.47,2021-11-30,2022-01-08,94290.65,Pending,Cash,True,39,5.6054568963697395
TXN-04409,LST-2371,BYR-3515,AGT-0212,1980421.98,2022-07-16,2022-07-31,91702.79,Unknown,Jumbo,True,15,4.6304671896239
TXN-04410,LST-3383,BYR-3800,AGT-0156,303964.75,2024-05-29,2024-07-02,15737.57,Pending,Conventional,True,34,5.177432580587058
TXN-04411,LST-2405,BYR-0070,AGT-0073,1027977.11,2021-10-04,2021-10-26,44504.86,Pending,VA,False,22,4.329362936884849
TXN-04412,LST-2397,BYR-1859,AGT-0196,439964.82,2024-06-17,2024-07-08,17502.42,Cancelled,Conventional,True,21,3.978140797711962
TXN-04413,LST-5115,BYR-2098,AGT-0146,840225.01,2021-09-19,2021-10-05,46113.03,Unknown,Conventional,True,16,5.488176316008494
TXN-04414,LST-1769,BYR-1360,AGT-0093,252561.77,2024-06-20,2024-08-03,10967.63,Cancelled,Cash,True,44,4.342553506811423
TXN-04415,LST-1549,BYR-0909,AGT-0143,2139916.89,2024-09-10,2024-10-06,109493.62,Cancelled,FHA,True,26,5.1167230144157605
TXN-04416,LST-2628,BYR-1195,AGT-0229,578473.02,2021-03-09,2021-03-29,30640.25,Pending,Conventional,True,20,5.296746596755714
TXN-04417,LST-0261,BYR-1002,AGT-0253,352469.87,2024-03-26,2024-04-16,15248.67,Pending,Cash,True,21,4.326233615372571
TXN-04418,LST-2556,BYR-1153,AGT-0103,1793877.65,2021-05-30,2021-07-11,52390.27,Pending,Jumbo,True,42,2.920504082315759
TXN-04419,LST-0303,BYR-3697,AGT-0213,1500421.92,2020-06-24,2020-08-06,70934.63,Cancelled,Jumbo,True,43,4.727645541195506
TXN-04420,LST-2625,BYR-0045,AGT-0016,1982119.64,2021-12-28,2022-01-20,85805.39,Cancelled,Cash,True,23,4.328971282480204
TXN-04421,LST-4269,BYR-2506,AGT-0278,1719065.76,2024-07-27,2024-08-19,61081.01,Completed,Conventional,False,23,3.553151451285959
TXN-04423,LST-5980,BYR-1364,AGT-0152,1734303.93,2023-03-13,2023-03-29,102463.76,Completed,Conventional,True,16,5.908062492829616
TXN-04424,LST-2540,BYR-3596,AGT-0052,510506.11,2020-10-30,2020-11-24,25717.04,Pending,VA,False,25,5.037557728740994
TXN-04425,LST-1320,BYR-0604,AGT-0030,2550363.0,2022-01-24,2022-02-19,149280.5,Pending,Conventional,True,26,5.8533040198591335
TXN-04426,LST-2891,BYR-2365,AGT-0013,668808.25,2021-05-06,2021-05-22,17206.81,Completed,Cash,True,16,2.572756840245317
TXN-04427,LST-0926,BYR-0302,AGT-0180,399615.84,2023-09-01,2023-09-18,22005.24,Pending,Jumbo,True,17,5.506598537235161
TXN-04428,LST-4256,BYR-2846,AGT-0272,335069.04,2020-06-13,2020-07-13,16345.16,Pending,Conventional,False,30,4.878146903694833
TXN-04429,LST-5609,BYR-2870,AGT-0232,2483400.51,2023-03-04,2023-03-19,141007.85,Pending,FHA,True,15,5.678014860357745
TXN-04430,LST-1899,BYR-2086,AGT-0067,647019.33,2021-06-25,2021-07-24,16857.66,Cancelled,Conventional,False,29,2.6054337511060144
TXN-04431,LST-3670,BYR-0716,AGT-0228,2425476.8,2024-06-19,2024-07-05,91128.47,Cancelled,Conventional,True,16,3.7571363288240898
TXN-04432,LST-5313,BYR-3222,AGT-0211,1049275.34,2021-04-05,2021-05-20,54986.88,Unknown,FHA,True,45,5.240462431910388
TXN-04433,LST-2780,BYR-1876,AGT-0132,1100533.01,2023-04-09,2023-05-23,31990.65,Pending,Cash,True,44,2.906832390243342
TXN-04434,LST-0049,BYR-0612,AGT-0077,2190422.4,2024-08-22,2024-09-26,69550.87,Pending,Jumbo,True,35,3.1752263855592417
TXN-04435,LST-1494,BYR-2809,AGT-0120,2117521.35,2020-12-13,2021-01-19,125763.0,Pending,Conventional,False,37,5.939160896772068
TXN-04436,LST-1691,BYR-1942,AGT-0124,1545518.27,2022-01-28,2022-03-07,56660.41,Completed,Cash,False,38,3.666110656847816
TXN-04437,LST-4724,BYR-1884,AGT-0252,777796.36,2022-08-18,2022-09-08,30394.11,Cancelled,USDA,True,21,3.9077207818252067
TXN-04438,LST-4223,BYR-1784,AGT-0106,1730122.08,2022-09-02,2022-09-28,61209.11,Cancelled,Cash,True,26,3.5378491903877674
TXN-04439,LST-2200,BYR-3633,AGT-0063,607237.17,2024-04-28,2024-05-16,29661.23,Cancelled,Conventional,True,18,4.884620287654657
TXN-04440,LST-0796,BYR-3955,AGT-0198,2494629.56,2023-01-12,2023-02-22,121751.36,Cancelled,FHA,True,41,4.880538656007909
TXN-04441,LST-5188,BYR-3968,AGT-0293,1663363.98,2023-09-20,2023-11-04,72569.12,Cancelled,Conventional,False,45,4.362792562094557
TXN-04442,LST-3537,BYR-3769,AGT-0199,1084172.71,2023-03-25,2023-04-12,30909.81,Completed,Conventional,False,18,2.851004246362187
TXN-04443,LST-4374,BYR-0050,AGT-0065,1371038.8,2023-09-21,2023-10-25,77669.61,Cancelled,FHA,True,34,5.665019108139026
TXN-04444,LST-2790,BYR-0125,AGT-0106,1341556.72,2023-12-22,2024-01-17,46367.41,Cancelled,Jumbo,True,26,3.456239256138198
TXN-04445,LST-2193,BYR-1966,AGT-0014,54982.17,2022-06-14,2022-06-29,2561.7,Completed,Jumbo,True,15,4.659146774308835
TXN-04446,LST-3005,BYR-1125,AGT-0100,2792910.29,2023-01-29,2023-02-26,81193.39,Pending,Conventional,True,28,2.9071248829836205
TXN-04447,LST-2546,BYR-0378,AGT-0182,2675588.62,2020-09-29,2020-11-12,136184.9,Cancelled,Conventional,True,44,5.089904291789072
TXN-04448,LST-5172,BYR-2974,AGT-0025,129212.56,2023-01-22,2023-02-27,7112.27,Cancelled,Conventional,True,36,5.5043178465003715
TXN-04449,LST-1709,BYR-3470,AGT-0239,2789952.64,2022-10-09,2022-11-16,123997.08,Cancelled,Cash,True,38,4.444415228496495
TXN-04450,LST-1829,BYR-3016,AGT-0288,1823927.66,2022-12-29,2023-02-12,62317.05,Pending,VA,True,45,3.4166404384700213
TXN-04451,LST-1436,BYR-0348,AGT-0087,1348850.43,2020-11-25,2020-12-18,76087.6,Pending,Cash,True,23,5.6409219515910305
TXN-04452,LST-4423,BYR-3359,AGT-0025,2166928.33,2024-10-11,2024-11-17,95348.85,Completed,Cash,True,37,4.400184753687723
TXN-04453,LST-1464,BYR-1818,AGT-0220,1563089.47,2023-05-02,2023-06-07,72802.92,Completed,Conventional,True,36,4.657629738878607
TXN-04454,LST-5995,BYR-0692,AGT-0035,2214148.82,2022-09-29,2022-10-28,90296.06,Pending,Cash,False,29,4.07813870433515
TXN-04455,LST-4303,BYR-3675,AGT-0298,2111065.13,2023-10-02,2023-10-21,101152.03,Completed,FHA,True,19,4.791516309115485
TXN-04456,LST-0528,BYR-0158,AGT-0085,2184941.33,2023-11-30,2023-12-29,70573.53,Unknown,FHA,True,29,3.229996569290032
TXN-04457,LST-1200,BYR-3943,AGT-0155,152307.48,2022-03-28,2022-05-06,5875.36,Cancelled,FHA,False,39,3.8575649731713764
TXN-04458,LST-4637,BYR-0593,AGT-0070,798923.1,2022-09-27,2022-10-17,46340.02,Completed,Cash,True,20,5.800310442894942
TXN-04459,LST-2764,BYR-2468,AGT-0209,2827792.63,2020-11-11,2020-12-08,161172.85,Pending,Conventional,False,27,5.699599337310671
TXN-04460,LST-0712,BYR-1170,AGT-0211,1744377.46,2021-05-30,2021-07-04,73510.48,Cancelled,Conventional,True,35,4.214138378054942
TXN-04461,LST-4218,BYR-1543,AGT-0089,1707824.37,2023-12-26,2024-02-04,64803.64,Pending,Conventional,False,40,3.794514303599029
TXN-04462,LST-4708,BYR-3010,AGT-0261,922960.44,2024-03-17,2024-04-27,23531.88,Cancelled,Conventional,True,41,2.549608735126286
TXN-04463,LST-5263,BYR-0671,AGT-0191,571632.85,2020-08-14,2020-08-30,15112.04,Completed,Cash,False,16,2.643661923907977
TXN-04464,LST-5370,BYR-0645,AGT-0107,833435.9,2023-08-23,2023-09-30,43658.87,Cancelled,Conventional,True,38,5.238419655308825
TXN-04465,LST-4506,BYR-1676,AGT-0093,2501250.06,2024-08-01,2024-08-24,131779.22,Completed,Conventional,True,23,5.268534406351998
TXN-04466,LST-2781,BYR-2162,AGT-0033,2176346.32,2024-04-08,2024-05-17,106287.47,Completed,Cash,True,39,4.883757195408128
TXN-04467,LST-2756,BYR-3629,AGT-0124,302616.16,2022-11-08,2022-12-05,8318.61,Completed,FHA,False,27,2.74889814212169
TXN-04468,LST-5483,BYR-2828,AGT-0117,2624361.78,2022-12-03,2023-01-04,119079.73,Pending,Conventional,True,32,4.537473869170584
TXN-04469,LST-2560,BYR-0641,AGT-0254,1105991.18,2022-01-04,2022-02-16,57624.44,Pending,Conventional,False,43,5.210207915039613
TXN-04470,LST-2950,BYR-0431,AGT-0171,642864.15,2021-12-09,2022-01-06,20425.89,Cancelled,Conventional,True,28,3.177326033812898
TXN-04471,LST-4662,BYR-2516,AGT-0215,1304413.96,2022-10-01,2022-10-29,49037.67,Completed,Cash,True,28,3.7593640902156547
